,Unnamed: 0,game_name,game_params,init_time,total_time,times,level,load,it,GPU,CPU,storage,config_id
72,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 12:24:05.833819904,32.1614353657,"[0.2194221019744873, 7.264074325561523, 23.512815713882446, 31.93900179862976]",8.4261860847,16.2487413883,2,GTX 960,i5-7600 @ 3.5GHz,SSD,1
73,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 12:24:51.724132352,32.3413603306,"[0.21306538581848145, 6.580655097961426, 22.959200143814087, 32.12690591812134]",9.1677057743,16.3785450459,3,GTX 960,i5-7600 @ 3.5GHz,SSD,1
74,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 12:25:37.815284480,31.0292043686,"[0.23869109153747559, 6.703016996383667, 22.368412971496582, 30.810761213302612]",8.4423482418,15.665395975100001,4,GTX 960,i5-7600 @ 3.5GHz,SSD,1
75,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 12:26:22.607362304,31.0581533909,"[0.22810125350952148, 6.578510522842407, 22.428030967712402, 30.82856035232544]",8.4005293846,15.8495204449,5,GTX 960,i5-7600 @ 3.5GHz,SSD,1
76,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 12:27:07.431483904,33.572435617400004,"[0.20465707778930664, 7.235357284545898, 23.52195715904236, 33.35792422294617]",9.8359670639,16.2865998745,6,GTX 960,i5-7600 @ 3.5GHz,SSD,1
77,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 12:27:54.761455360,33.5525648594,"[0.2075364589691162, 7.220463275909424, 24.13406729698181, 33.327167987823486]",9.1931006908,16.9136040211,7,GTX 960,i5-7600 @ 3.5GHz,SSD,1
78,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 12:28:42.014848000,32.2444062233,"[0.20375466346740723, 6.4383745193481445, 22.845319271087646, 32.03330659866333]",9.1879873276,16.4069447517,8,GTX 960,i5-7600 @ 3.5GHz,SSD,1
79,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 12:29:28.013801216,31.7204988003,"[0.22039794921875, 7.330888271331787, 23.063149452209473, 31.510056734085083]",8.4469072819,15.7322611809,9,GTX 960,i5-7600 @ 3.5GHz,SSD,1
80,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:45:38.526884864,51.8498749733,"[0.252612829208374, 3.3458597660064697, 26.450994968414307, 27.265660285949707, 50.60614275932312]",23.3404824734,23.1051352024,0,GTX 960,i5-6500 @ 3.20GHz,SSD,2
81,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:46:52.199699968,48.0665154457,"[0.26768016815185547, 3.2881739139556885, 24.163661241531372, 24.987801790237427, 46.87663745880127]",21.8888356686,20.8754873276,1,GTX 960,i5-6500 @ 3.20GHz,SSD,2
82,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:48:02.164569856,47.0997180939,"[0.2610154151916504, 3.307849884033203, 23.552413940429688, 24.371915340423584, 45.96669292449951]",21.5947775841,20.2445640564,2,GTX 960,i5-6500 @ 3.20GHz,SSD,2
83,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:49:11.157492480,50.0523948669,"[0.26128172874450684, 4.005817413330078, 26.064364671707153, 26.846181631088257, 48.85653352737427]",22.0103518963,22.0585472584,3,GTX 960,i5-6500 @ 3.20GHz,SSD,2
84,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:50:22.997472000,72.9389543533,"[0.2755467891693115, 3.317103147506714, 23.667596578598022, 24.499605417251587, 72.08321022987366]",47.5836048126,20.3504934311,4,GTX 960,i5-6500 @ 3.20GHz,SSD,2
85,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:51:57.675873024,48.5634562969,"[0.270216703414917, 3.3535611629486084, 25.671448469161987, 26.461150646209717, 47.468324184417725]",21.0071735382,22.3178873062,5,GTX 960,i5-6500 @ 3.20GHz,SSD,2
86,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:53:08.140145920,49.1649773121,"[0.28423213958740234, 3.339555025100708, 24.02394199371338, 24.843998432159424, 47.53226065635681]",22.6882622242,20.6843869686,6,GTX 960,i5-6500 @ 3.20GHz,SSD,2
87,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:54:19.045639936,48.1660606861,"[0.25902867317199707, 3.3032007217407227, 23.706828117370605, 25.28893542289734, 46.879932165145874]",21.5909967422,20.4036273956,7,GTX 960,i5-6500 @ 3.20GHz,SSD,2
88,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:55:28.946936064,47.7345087528,"[0.2696819305419922, 3.3364720344543457, 24.310651302337646, 25.12244749069214, 46.46134948730469]",21.3389019966,20.9741792679,8,GTX 960,i5-6500 @ 3.20GHz,SSD,2
89,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-17 14:56:38.961076480,50.7438967228,"[0.2587308883666992, 4.0601489543914795, 25.64908719062805, 26.48157262802124, 49.458277463912964]",22.9767048359,21.5889382362,9,GTX 960,i5-6500 @ 3.20GHz,SSD,2
90,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 14:57:51.344372992,62.2637560368,"[0.2735607624053955, 23.505816221237183, 25.719947576522827, 27.029476404190063, 28.37872862815857, 58.97704195976257, 61.147928953170776]",30.5983133316,2.2141313553,0,GTX 960,i5-6500 @ 3.20GHz,SSD,2
91,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 14:59:19.077671680,52.757922411,"[0.30517125129699707, 23.313682794570923, 25.430270671844482, 26.749902486801147, 28.097742319107056, 49.51128816604614, 51.646735191345215]",21.4135458469,2.1165878773,1,GTX 960,i5-6500 @ 3.20GHz,SSD,2
92,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 15:00:37.234731776,60.6823768616,"[0.2993910312652588, 23.33524441719055, 25.436043977737427, 26.75801420211792, 28.08963441848755, 57.35170817375183, 59.566688537597656]",29.2620737553,2.1007995605,2,GTX 960,i5-6500 @ 3.20GHz,SSD,2
93,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 15:02:03.149800192,57.5583219528,"[0.28264427185058594, 23.35165238380432, 25.493452787399292, 26.829116582870483, 28.17982530593872, 50.3891716003418, 56.43113660812378]",22.2093462944,2.1418004036,3,GTX 960,i5-6500 @ 3.20GHz,SSD,2
94,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 15:03:25.998955776,52.8804762363,"[0.268190860748291, 23.3952374458313, 25.507689952850342, 26.826997995376587, 28.157708644866943, 49.61000347137451, 51.77144169807434]",21.4522948265,2.112452507,4,GTX 960,i5-6500 @ 3.20GHz,SSD,2
95,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 15:04:44.269040896,58.4742333889,"[0.2808654308319092, 23.36261510848999, 25.502881288528442, 26.820945024490356, 28.158016681671143, 51.20329761505127, 57.36039090156555]",23.0452809334,2.14026618,5,GTX 960,i5-6500 @ 3.20GHz,SSD,2
96,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 15:06:07.915102976,51.9380068779,"[0.2997863292694092, 23.315707206726074, 25.423457622528076, 26.74610948562622, 28.073017835617065, 48.73843026161194, 50.822489500045776]",20.665412426,2.1077504158,6,GTX 960,i5-6500 @ 3.20GHz,SSD,2
97,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 15:07:24.997965824,51.2233247757,"[0.2975802421569824, 23.28331708908081, 25.384512424468994, 26.72420382499695, 28.074495553970337, 47.9605507850647, 50.110875606536865]",19.8860552311,2.1011953354,7,GTX 960,i5-6500 @ 3.20GHz,SSD,2
98,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 15:08:41.397237760,54.6946744919,"[0.2821774482727051, 23.358805179595947, 25.48878288269043, 26.812859773635864, 28.174880027770996, 51.37383842468262, 53.584643602371216]",23.1989583969,2.1299777031,8,GTX 960,i5-6500 @ 3.20GHz,SSD,2
99,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-17 15:10:01.595196928,52.753319025,"[0.28447508811950684, 23.28587508201599, 25.402459144592285, 26.724497318267822, 28.08470058441162, 49.491292238235474, 51.63744306564331]",21.4065916538,2.1165840626,9,GTX 960,i5-6500 @ 3.20GHz,SSD,2
100,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:11:19.728738816,43.8833603859,"[0.25240612030029297, 28.07716155052185, 36.059030532836914, 36.91178107261658, 43.358731269836426]",6.4469501972,35.8066244125,0,GTX 960,i5-6500 @ 3.20GHz,SSD,2
101,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:12:25.083465472,44.7487072945,"[0.2605624198913574, 29.06541419029236, 37.725584506988525, 38.56838941574097, 44.203993797302246]",5.6356043816,37.4650220871,1,GTX 960,i5-6500 @ 3.20GHz,SSD,2
102,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:13:31.336594176,43.7855424881,"[0.24235963821411133, 28.21384048461914, 36.863062143325806, 37.692402601242065, 43.26241946220398]",5.570016861,36.6207025051,2,GTX 960,i5-6500 @ 3.20GHz,SSD,2
103,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:14:36.614024448,44.6109600067,"[0.26234865188598633, 28.175604343414307, 36.81701946258545, 37.65329575538635, 44.074395179748535]",6.4210994244,36.5546708107,3,GTX 960,i5-6500 @ 3.20GHz,SSD,2
104,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:15:42.735435520,44.5101442337,"[0.24131321907043457, 28.110240697860718, 37.4977331161499, 38.337955713272095, 43.98554706573486]",5.6475913525,37.2564198971,4,GTX 960,i5-6500 @ 3.20GHz,SSD,2
105,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:16:48.712957952,43.7668831348,"[0.24560856819152832, 28.067500114440918, 36.736955642700195, 37.58341073989868, 43.216322898864746]",5.632912159,36.4913470745,5,GTX 960,i5-6500 @ 3.20GHz,SSD,2
106,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:17:54.016657408,44.5267570019,"[0.2590019702911377, 28.849940538406372, 36.74721074104309, 37.586952447891235, 43.98021841049194]",6.3932659626,36.4882087708,6,GTX 960,i5-6500 @ 3.20GHz,SSD,2
107,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:19:00.013495040,44.6467928886,"[0.2649376392364502, 28.98047971725464, 36.892589807510376, 37.74232840538025, 44.12642025947571]",6.3840918541,36.6276521683,7,GTX 960,i5-6500 @ 3.20GHz,SSD,2
108,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:20:06.183246336,43.7859628201,"[0.25804877281188965, 28.14221501350403, 36.797059774398804, 37.62500262260437, 43.25635600090027]",5.6313533783,36.5390110016,8,GTX 960,i5-6500 @ 3.20GHz,SSD,2
109,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-17 15:21:11.428929792,46.3855352402,"[0.2763843536376953, 30.667226791381836, 39.37030029296875, 40.21441888809204, 45.84048628807068]",5.6260674,39.0939159393,9,GTX 960,i5-6500 @ 3.20GHz,SSD,2
110,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:22:19.310836736,34.8754191399,"[0.26148104667663574, 8.776610136032104, 26.137397289276123, 34.35695028305054]",8.2195529938,17.3607871532,0,GTX 960,i5-6500 @ 3.20GHz,SSD,2
111,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:23:18.661775104,42.8279435635,"[0.26108551025390625, 15.391157865524292, 32.633835554122925, 42.28699564933777]",9.6531600952,17.2426776886,1,GTX 960,i5-6500 @ 3.20GHz,SSD,2
112,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:24:25.945718016,36.0504939556,"[0.24416375160217285, 8.638866901397705, 25.874647617340088, 35.52219223976135]",9.6475446224,17.2357807159,2,GTX 960,i5-6500 @ 3.20GHz,SSD,2
113,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:25:26.478494976,42.0650455952,"[0.25993967056274414, 15.085012435913086, 32.583802223205566, 41.539658069610596]",8.9558558464,17.4987897873,3,GTX 960,i5-6500 @ 3.20GHz,SSD,2
114,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:26:33.044404480,42.9380741119,"[0.27542901039123535, 15.500022649765015, 32.73150682449341, 42.41010665893555]",9.6785998344,17.2314841747,4,GTX 960,i5-6500 @ 3.20GHz,SSD,2
115,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:27:40.460553216,36.1454603672,"[0.24414300918579102, 9.419958114624023, 26.65126061439514, 35.62836742401123]",8.9771068096,17.2313024998,5,GTX 960,i5-6500 @ 3.20GHz,SSD,2
116,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:28:41.058403328,41.8698713779,"[0.2603583335876465, 15.119861841201782, 32.39452242851257, 41.340251207351685]",8.9457287788,17.2746605873,6,GTX 960,i5-6500 @ 3.20GHz,SSD,2
117,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:29:47.392625920,42.102118969,"[0.24398493766784668, 15.377278566360474, 32.65328121185303, 41.5865478515625]",8.9332666397,17.2760026455,7,GTX 960,i5-6500 @ 3.20GHz,SSD,2
118,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:30:53.958484992,34.0545301437,"[0.2443082332611084, 7.873794078826904, 24.59991431236267, 33.53388500213623]",8.9339706898,16.7261202335,8,GTX 960,i5-6500 @ 3.20GHz,SSD,2
119,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-17 15:31:52.523580928,34.6229274273,"[0.24407339096069336, 7.7917492389678955, 25.065921545028687, 34.1023952960968]",9.0364737511,17.2741723061,9,GTX 960,i5-6500 @ 3.20GHz,SSD,2
120,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:41:29.758374656,61.8441081047,"[0.24439001083374023, 3.1105315685272217, 21.038853883743286, 21.83336877822876, 61.09141969680786]",39.2580509186,17.9283223152,0,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
121,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:42:53.171595008,59.9310083389,"[0.2562732696533203, 3.291306734085083, 20.393940687179565, 22.041896104812622, 58.79456353187561]",36.7526674271,17.1026339531,1,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
122,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:44:14.691118592,65.8721115589,"[0.2586944103240967, 3.1421077251434326, 20.08299708366394, 20.941985845565796, 65.2327733039856]",44.2907874584,16.9408893585,2,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
123,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:45:42.020110080,67.484110117,"[0.2893373966217041, 3.19296932220459, 21.028040647506714, 21.85145354270935, 66.92463994026184]",45.0731863976,17.8350713253,3,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
124,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:47:11.002757888,66.0338196754,"[0.2507038116455078, 3.1357028484344482, 20.757084608078003, 21.578931093215942, 65.363032579422]",43.7841014862,17.6213817596,4,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
125,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:48:38.501572096,63.1675977707,"[0.25517988204956055, 3.1442816257476807, 21.79465079307556, 22.582282304763794, 62.35204482078552]",39.769762516,18.6503691673,5,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
126,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:50:03.234584576,63.4432377815,"[0.2787051200866699, 3.277691125869751, 21.295159339904785, 22.109755516052246, 62.87821984291077]",40.7684643269,18.017468214,6,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
127,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:51:28.128937984,57.4382786751,"[0.23374700546264648, 3.1231837272644043, 20.601417064666748, 21.406400203704834, 56.54243326187134]",35.1360330582,17.4782333374,7,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
128,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:52:47.166882816,63.0652520657,"[0.2436537742614746, 3.129746437072754, 20.731862783432007, 21.52795696258545, 62.49176907539368]",40.9638121128,17.6021163464,8,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
129,,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2021-12-16 16:54:11.732871680,66.8250932693,"[0.23783564567565918, 3.2205822467803955, 21.061931133270264, 21.976046562194824, 66.23766374588013]",44.2616171837,17.8413488865,9,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
130,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 16:55:40.032207616,59.4780263901,"[0.22971677780151367, 26.272610902786255, 28.32140040397644, 29.600964784622192, 30.89937710762024, 56.28625273704529, 58.36414837837219]",25.3868756294,2.0487895012,0,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
131,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 16:57:03.096304896,58.9989016056,"[0.2320401668548584, 20.71198558807373, 22.745707035064697, 24.029509782791138, 25.320624589920044, 55.72995376586914, 57.89266037940979]",30.4093291759,2.033721447,1,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
132,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 16:58:25.772496640,54.8947038651,"[0.2536890506744385, 20.756745100021362, 22.760254383087158, 24.022836208343506, 25.302971124649048, 48.0027756690979, 53.78809356689453]",22.6998045444,2.0035092831,2,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
133,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 16:59:44.299009792,54.9670202732,"[0.24322199821472168, 21.541626930236816, 23.568199157714844, 24.861267805099487, 26.179004430770874, 51.643073320388794, 53.85599112510681]",25.4640688896,2.0265722275,3,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
134,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 17:01:02.904704512,51.5416166782,"[0.26903843879699707, 21.3993558883667, 23.410789012908936, 24.677802324295044, 25.967346668243408, 48.29287791252136, 50.439396381378174]",22.3255312443,2.0114331245,4,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
135,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 17:02:17.958447872,59.4348289967,"[0.2646641731262207, 20.87310028076172, 22.93901252746582, 24.225000143051147, 25.530245304107666, 56.090797424316406, 58.326266288757324]",30.5605521202,2.0659122467,5,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
136,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 17:03:40.884161280,51.5662124157,"[0.253997802734375, 20.931108236312866, 22.998120307922363, 24.260552406311035, 25.545313358306885, 48.22520422935486, 50.45943307876587]",22.679890871,2.0670120716,6,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
137,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 17:04:56.062041600,48.0284967422,"[0.2747786045074463, 21.504910230636597, 23.51610803604126, 24.80153727531433, 26.079845190048218, 44.71683096885681, 46.91261053085327]",18.6369857788,2.0111978054,7,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
138,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 17:06:07.608199424,49.2083067894,"[0.2464001178741455, 20.74033260345459, 22.785736799240112, 24.076119899749756, 25.39376211166382, 45.938271284103394, 48.10524296760559]",20.5445091724,2.0454041958,8,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
139,,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2021-12-16 17:07:20.414072320,53.1701338291,"[0.25191760063171387, 21.162487268447876, 23.17363667488098, 24.45313572883606, 25.742345571517944, 49.84738755226135, 52.07045865058899]",24.1050419807,2.0111494064,9,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
140,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:08:37.143780352,51.5410466194,"[0.25820279121398926, 28.788995504379272, 41.663618087768555, 43.299824237823486, 50.99346590042114]",7.6936416626,41.4054152966,0,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
141,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:09:50.152409088,48.1226706505,"[0.25196003913879395, 26.08000659942627, 38.25743865966797, 39.8650803565979, 47.550689458847046]",7.6856091022,38.0054786205,1,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
142,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:10:59.738711296,49.0495231152,"[0.21495795249938965, 27.544777631759644, 38.42091655731201, 40.01611852645874, 48.51495146751404]",8.4988329411,38.2059586048,2,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
143,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:12:10.277317376,48.5163631439,"[0.24047327041625977, 25.178256273269653, 38.61556673049927, 40.26257085800171, 47.983269691467285]",7.7206988335,38.3750934601,3,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
144,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:13:20.318242304,47.5045862198,"[0.21686911582946777, 25.147632837295532, 37.66094946861267, 39.22130370140076, 46.96600890159607]",7.7447052002,37.4440803528,4,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
