,Unnamed: 0,iteration,game_name,game_params,init_time,total_time,times,level,load
18,18,8,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:48:17.154361600-04:00,113.7741558552,"[1.7321324348449707, 8.221336126327515, 55.086061239242554, 57.92709827423096, 65.0753448009491, 67.17085814476013, 101.95630478858948, 106.78452777862549, 109.62789058685303, 111.38537621498108, 113.43725943565369]",7.67158579826355,56.85400867462158
19,19,9,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:50:30.937145600-04:00,112.9576616287,"[1.7580759525299072, 8.191355228424072, 55.06174969673157, 57.904221296310425, 65.00751757621765, 67.09440732002258, 101.10715746879578, 105.9609215259552, 108.8196291923523, 110.5681962966919, 112.63228821754456]",7.7124717235565186,56.81616234779358
20,20,0,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 18:52:43.912372224-04:00,101.9771068096,"[1.7611525058746338, 80.53711223602295, 101.6075849533081]",21.070472717285156,78.77595973014832
21,21,1,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 18:54:47.355175936-04:00,88.5646650791,"[1.7444467544555664, 67.1858777999878, 88.20406651496887]",21.01818871498108,65.44143104553223
22,22,2,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:21:45.025008896-04:00,88.0137281418,"[1.8141710758209229, 67.59891080856323, 87.66569447517395]",20.066783666610718,65.78473973274231
23,23,3,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:23:34.490070528-04:00,88.6633911133,"[1.7647883892059326, 68.43849492073059, 88.31476187705994]",19.876266956329346,66.67370653152466
24,24,4,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:25:24.613676288-04:00,87.4645984173,"[1.775498628616333, 68.00702595710754, 87.12105655670166]",19.114030599594116,66.23152732849121
25,25,5,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:27:13.536712448-04:00,88.143900156,"[1.7685811519622803, 69.16568326950073, 87.79241275787354]",18.626729488372803,67.39710211753845
26,26,6,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:29:03.138048768-04:00,88.4542500973,"[1.7570385932922363, 69.20592188835144, 88.10429120063782]",18.898369312286377,67.4488832950592
27,27,7,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:30:53.109382144-04:00,88.6721644402,"[1.7638871669769287, 67.8958535194397, 88.29759383201599]",20.401740312576294,66.13196635246277
