,Unnamed: 0,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,CPU Core,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #1,Fan #2,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1
24448,24448,2022-03-31 01:24:00-04:00,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.40800023,1.0,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,28,29.5,117,28.5,110,109,108,1679.10449,2184.466,75.0,71.875,73.4375,76.5625,74.21875,21,24,22,28,28,3291.75244,3291.75244,3291.75244,3291.75244,28.887701,23.95472,0,2.006026,99.75008,42.6119156,6.791996,9.147198,45,48,0,0,0,45,10,1815,792,202,103,0.775000036,0.675,0.8,3,1,47,100,1331.55261,46.5730247,26,1.57643151,99,2215.42065,81.55353,27,1.529369
24449,24449,2022-03-31 01:24:01-04:00,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1.0,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,109,109,1679.10449,2188.00659,92.1875,92.1875,92.1875,93.75,92.578125,29,31,28,30,31,3291.75171,3291.75171,3291.75171,3291.75171,35.0487747,30.483942,0,2.86173487,99.75005,42.8157043,6.824478,9.114716,49,52,0,0,0,49,42,1789,967,1750,865,0.8,0.85,0.8,66,14,47,100,1331.55261,46.5730247,26,1.57643151,99,2215.42065,81.55353,27,1.529369
