,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,Fan Control #7,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,Temperature #1,Temperature #2,Temperature #4,Temperature #5,Temperature #6,Fan #1,Fan #2,Fan #3,Fan #4,Fan #7,Voltage #7,Temperature #3,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Core #5,CPU Core #6,CPU Core #7,CPU Core #8,CPU Total,Memory,Used Memory,Available Memory,GPU Core,GPU Core.1,GPU Memory,GPU Shader,GPU Core.2,GPU Frame Buffer,GPU Video Engine,GPU Bus Interface,GPU Fan,GPU,GPU Memory Total,GPU Memory Used,GPU Memory Free,GPU Memory.1,GPU Power,GPU PCIE Rx,GPU PCIE Tx,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1,Used Space.2
331,2022-03-18 18:00:20,60.7843132,60.7843132,60.7843132,60.7843132,60.0,100,100,1.2,0.992000043,3.40800023,3.29600024,1.008,1.024,3.40800023,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,39.0,33,22,22,62,773.639,988.287,844.806,816.6969,2561.67,2.34375,3.90625,48.4375,6.25,1.5625,5.46875,1.5625,3.125,9.082031,15.3438187,4.884346,26.9483261,43.0,1515.00012,7000.00049,0.0,2.0,0,0,0,0,0,8192,797.023438,7394.97656,9.72929,32.625,2.9296875,0.0,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
332,2022-03-18 18:00:21,50.5882378,50.5882378,50.5882378,50.5882378,60.0,100,100,1.12,0.992000043,3.40800023,3.28000021,1.008,1.024,3.40800023,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,39.0,33,22,22,62,856.0558,1131.601,940.11145,931.677,2561.67,6.25,16.40625,22.5841351,24.21875,11.71875,10.15625,9.375,6.25,13.369894,16.0579,5.11166,26.7210121,43.0,1515.00012,7000.00049,0.0,2.0,0,0,1,0,0,8192,833.230469,7358.76953,10.17127,32.547,137.695313,4.8828125,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
333,2022-03-18 18:00:22,50.5882378,50.5882378,50.5882378,50.5882378,60.0,100,100,1.12,0.992000043,3.40800023,3.28000021,1.008,1.024,3.40800023,3.15200019,0.528,0.536,0.536,1.70400012,0.312,0.448,39.0,33,22,22,62,823.1707,1189.42737,950.035156,915.8752,2561.67,7.03125,17.1875,10.15625,16.40625,9.375,7.8125,10.15625,7.03125,10.6445313,16.29821,5.188156,26.644516,43.0,1515.00012,7000.00049,0.0,4.0,0,0,1,0,0,8192,858.84375,7333.15625,10.4839325,33.2030029,53.7109375,18.5546875,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
334,2022-03-18 18:00:23,49.80392,49.80392,49.80392,49.80392,60.0,100,100,0.952,0.992000043,3.40800023,3.29600024,1.008,1.024,3.40800023,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,39.5,33,22,22,62,817.1913,1155.8219,914.0149,912.778931,2551.98486,8.59375,17.1875,13.380456,13.4176617,9.375,9.375,5.46875,7.8125,10.5763254,16.36338,5.20890045,26.6237717,43.0,1515.00012,7000.00049,0.0,4.0,0,0,1,0,0,8192,860.84375,7331.15625,10.5083466,32.715,17.578125,0.9765625,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
335,2022-03-18 18:00:24,51.7647057,51.7647057,51.7647057,51.7647057,60.0,100,100,1.2,0.992000043,3.40800023,3.28000021,1.008,1.024,3.40800023,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,39.5,33,22,22,62,815.709961,1127.81958,915.8752,882.93,2556.818,5.384612,5.384612,7.69230747,23.48485,5.384612,5.384612,4.615384,6.153846,7.93561363,16.39347,5.218479,26.614193,43.0,1515.00012,7000.00049,0.0,2.0,0,0,0,0,0,8192,852.40625,7339.59375,10.40535,31.8520012,8.7890625,0.9765625,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
336,2022-03-18 18:00:25,44.3137245,44.3137245,44.3137245,44.3137245,60.0,100,100,1.21600008,0.992000043,3.40800023,3.29600024,1.008,1.024,3.40800023,3.15200019,0.528,0.536,0.536,1.70400012,0.312,0.448,39.5,33,22,22,62,799.289551,1139.24048,896.414368,853.889954,2551.98486,3.90625,7.8125,17.1394234,10.15625,6.25,4.6875,5.46875,4.6875,7.513523,16.311409,5.192356,26.640316,43.0,405.000031,810.000061,0.0,2.0,0,0,1,0,0,8192,860.84375,7331.15625,10.5083466,19.8970013,3.90625,0.9765625,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
337,2022-03-18 18:00:26,47.45098,47.45098,47.45098,47.45098,60.0,100,100,1.056,0.992000043,3.40800023,3.29600024,1.008,1.024,3.40800023,3.15200019,0.528,0.536,0.536,1.70400012,0.312,0.448,39.5,33,22,22,62,785.7974,1098.454,891.0891,872.656738,2556.818,6.25,4.6875,8.59375,10.15625,3.90625,3.90625,4.6875,8.59375,6.34765625,16.3639069,5.2090683,26.6236038,42.0,390.000031,405.000031,0.0,5.0,2,0,1,0,0,8192,860.84375,7331.15625,10.5083466,6.21200037,4.8828125,0.9765625,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
338,2022-03-18 18:00:27,41.9607849,41.9607849,41.9607849,41.9607849,60.0,100,100,0.688,0.992000043,3.40800023,3.28000021,1.008,1.016,3.40800023,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,39.5,33,22,22,62,785.340332,1113.86133,882.93,883.5079,2561.67,6.25,7.03125,14.1121025,0.78125,7.03125,7.8125,4.6875,3.125,6.353855,16.3568573,5.20682526,26.6258469,42.0,390.000031,405.000031,0.0,8.0,4,0,1,0,0,8192,859.59375,7332.40625,10.4930878,5.926,6.8359375,1.953125,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
339,2022-03-18 18:00:28,38.4313736,38.4313736,38.4313736,38.4313736,60.0,100,100,1.20800006,0.992000043,3.40800023,3.29600024,1.008,1.016,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,39.5,33,22,22,62,758.426941,971.223,813.253,842.170959,2551.98486,7.03125,3.90625,12.46394,28.90625,3.90625,4.6875,3.125,3.125,8.393931,16.7408371,5.329056,26.5036163,42.0,300.0,405.000031,0.0,9.0,3,0,1,0,0,8192,858.34375,7333.65625,10.477829,5.90200043,8.7890625,0.9765625,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
340,2022-03-18 18:00:29,55.294117,55.294117,55.294117,55.294117,60.0,100,100,1.192,0.992000043,3.40800023,3.28000021,1.008,1.024,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,39.5,33,22,22,62,740.5376,886.4084,828.7293,797.401062,2556.818,5.46875,3.125,10.15625,50.0,1.5625,3.125,0.78125,2.34375,9.5703125,16.681015,5.310013,26.52266,42.0,300.0,405.000031,0.0,12.0,4,0,1,0,0,8192,858.34375,7333.65625,10.477829,5.762,8.7890625,0.9765625,99.0,2016.11609,86.24873,29.0,1.5090816,100,1111.20093,69.1091461,26.0,1.5193249,21.8444061,,
