,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,Fan Control #7,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,Temperature #1,Temperature #2,Temperature #4,Temperature #5,Temperature #6,Fan #1,Fan #2,Fan #3,Fan #4,Fan #7,Voltage #7,Temperature #3,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Core #5,CPU Core #6,CPU Core #7,CPU Core #8,CPU Total,Memory,Used Memory,Available Memory,GPU Core,GPU Core.1,GPU Memory,GPU Shader,GPU Core.2,GPU Frame Buffer,GPU Video Engine,GPU Bus Interface,GPU Fan,GPU,GPU Memory Total,GPU Memory Used,GPU Memory Free,GPU Memory.1,GPU Power,GPU PCIE Rx,GPU PCIE Tx,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1,Used Space.2
8083,2022-03-18 20:09:56-04:00,39.6078453,39.6078453,39.6078453,39.6078453,60.0,100,100,0.808,0.992000043,3.40800023,3.28000021,1.008,1.016,3.40800023,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,38.0,33,22,22,62,737.7049,866.4955,796.4602,800.711731,2561.67,6.92307949,3.88221145,4.6875,2.3317337,1.53846145,1.5625,3.076923,3.10096145,3.387922,21.47145,6.834938,24.9977341,41.0,300.0,405.000031,0.0,2.0,1,0,0,0,0,8192,893.7422,7298.258,10.9099388,8.909,2.9296875,0.9765625,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
8084,2022-03-18 20:09:57-04:00,41.9607849,41.9607849,41.9607849,41.9607849,60.0,100,100,0.688,0.992000043,3.40800023,3.28000021,1.008,1.024,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,38.0,33,22,22,62,737.302,924.657532,796.4602,786.255066,2556.818,11.1111107,9.42460251,3.125,3.90625,1.5625,8.59375,6.349206,8.680558,6.59411526,21.4441071,6.826233,25.00644,42.0,1515.00012,7000.00049,0.0,7.0,2,0,0,0,0,8192,885.3047,7306.69531,10.806942,31.847002,15.625,0.0,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
8085,2022-03-18 20:09:58-04:00,47.45098,47.45098,47.45098,47.45098,60.0,100,100,1.15200007,0.992000043,3.40800023,3.28000021,1.008,1.016,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,38.0,33,22,22,62,749.1676,901.2016,810.8108,794.585,2551.98486,3.90625,5.46875,4.6875,23.4375,2.34375,2.34375,3.125,3.125,6.0546875,21.5630417,6.864094,24.9685783,43.0,1515.00012,7000.00049,0.0,0.0,0,0,0,0,0,8192,893.7422,7298.258,10.9099388,32.163002,16.6015625,0.0,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
8086,2022-03-18 20:09:59-04:00,54.11765,54.11765,54.11765,54.11765,60.0,100,100,1.2,0.992000043,3.3920002,3.28000021,1.008,1.016,3.3920002,3.15200019,0.528,0.536,0.536,1.70400012,0.312,0.448,38.0,33,22,22,62,770.548,1020.40814,846.925964,857.687439,2547.17,2.34375,0.78125,11.71875,50.0,0.0,0.78125,0.78125,0.78125,8.3984375,21.6122284,6.8797493,24.9529228,42.0,390.000031,405.000031,0.0,1.0,0,0,1,0,0,8192,889.6797,7302.32031,10.8603477,8.665,15.625,0.0,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
8087,2022-03-18 20:10:00-04:00,54.11765,54.11765,54.11765,54.11765,60.0,100,100,1.192,0.992000043,3.40800023,3.28000021,1.008,1.016,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,38.0,33,22,22,62,814.7254,1067.19373,873.786438,904.219666,2556.818,0.0,0.78125,8.59375,50.0,0.0,0.0,0.0,0.78125,7.51953125,21.7213745,6.91449356,24.9181786,41.0,390.000031,405.000031,0.0,1.0,1,0,0,0,0,8192,889.4297,7302.57031,10.857296,8.6970005,0.0,0.0,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
8088,2022-03-18 20:10:01-04:00,54.11765,54.11765,54.11765,54.11765,60.0,100,100,1.2,0.992000043,3.40800023,3.28000021,1.008,1.016,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.45600003,38.0,33,22,22,62,833.3333,1235.13269,955.414,933.61,2561.67,4.6875,0.78125,46.875,14.84375,1.5625,0.78125,0.0,0.0,8.691406,21.7657318,6.92861557,24.9040565,41.0,300.0,405.000031,0.0,2.0,1,0,1,0,0,8192,889.4297,7302.57031,10.857296,8.679001,0.0,0.0,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
8089,2022-03-18 20:10:02-04:00,55.294117,55.294117,55.294117,55.294117,60.0,100,100,1.192,0.992000043,3.40800023,3.29600024,1.008,1.016,3.40800023,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.45600003,38.5,33,22,22,62,836.4312,1202.13708,961.538452,918.3674,2556.818,3.125,3.125,23.4375,31.25,0.78125,1.5625,0.0,0.78125,8.0078125,22.3592453,7.117546,24.715126,41.0,300.0,405.000031,0.0,1.0,1,0,0,0,0,8192,889.4297,7302.57031,10.857296,8.775001,0.0,0.0,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
8090,2022-03-18 20:10:03-04:00,47.45098,47.45098,47.45098,47.45098,60.0,100,100,0.840000033,0.992000043,3.40800023,3.29600024,1.008,1.016,3.3920002,3.15200019,0.528,0.536,0.536,1.70400012,0.312,0.448,38.5,33,22,22,62,822.6691,1195.74841,942.0795,944.7166,2556.818,3.90625,2.34375,8.59375,2.34375,0.0,2.34375,0.0,0.0,2.44140625,21.7197342,6.913971,24.9187012,41.0,300.0,405.000031,0.0,2.0,1,0,1,0,0,8192,889.4297,7302.57031,10.857296,8.84,0.0,0.0,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
8091,2022-03-18 20:10:04-04:00,46.27451,46.27451,46.27451,46.27451,60.0,100,100,1.21600008,0.992000043,3.40800023,3.28000021,1.008,1.016,3.40800023,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,38.5,33,22,22,62,807.8995,1102.04077,917.743042,864.830261,2566.54,5.46875,7.8125,42.96875,12.5,3.125,1.5625,3.125,0.78125,9.667969,22.1093216,7.03798676,24.7946854,41.0,300.0,405.000031,0.0,1.0,2,0,0,0,0,8192,889.4297,7302.57031,10.857296,3.89600015,15.625,0.0,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
8092,2022-03-18 20:10:05-04:00,50.5882378,50.5882378,50.5882378,50.5882378,60.0,100,100,0.68,0.992000043,3.40800023,3.29600024,1.008,1.016,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.312,0.448,38.5,33,22,22,62,789.9356,1099.34851,889.9143,896.414368,2561.67,6.25,7.03125,20.3125,18.75,3.125,6.25,1.5625,0.78125,8.0078125,22.2819443,7.09293747,24.7397346,41.0,300.0,405.000031,0.0,2.0,3,0,1,0,0,8192,889.4297,7302.57031,10.857296,4.38900042,0.0,438.476563,99.0,2019.82593,86.3216,28.0,1.509788,100,1111.36365,69.1091461,26.0,1.519261,21.8444061,,
