,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,Fan Control #7,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,Temperature #1,Temperature #2,Temperature #4,Temperature #5,Temperature #6,Fan #1,Fan #2,Fan #3,Fan #4,Fan #7,Voltage #7,Temperature #3,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Core #5,CPU Core #6,CPU Core #7,CPU Core #8,CPU Total,Memory,Used Memory,Available Memory,GPU Core,GPU Core.1,GPU Memory,GPU Shader,GPU Core.2,GPU Frame Buffer,GPU Video Engine,GPU Bus Interface,GPU Fan,GPU,GPU Memory Total,GPU Memory Used,GPU Memory Free,GPU Memory.1,GPU Power,GPU PCIE Rx,GPU PCIE Tx,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1,Used Space.2
30467,2022-03-19 02:24:29,52.9411774,52.9411774,52.9411774,52.9411774,60.0,100,100,0.968000054,0.992000043,3.40800023,3.28000021,1.008,1.024,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.328,0.448,45.0,40,22,22,63,860.96936,1206.43433,974.729248,952.0451,2537.594,0.008,2.5,11.5384579,10.0000019,31.0937519,34.23077,8.4615345,10.0721121,6.995189,11.71875,15.51382,35.21756,11.21069,20.6219826,54.0,1950.00012,7000.00049,0,56,24,0,3,0,0.0,8192.0,1940.33984,6251.66,23.68579,84.052,51.7578125,10.7421875,99.0,2023.12976,86.37688,31,1.51061535,100.0,1111.386,69.11064,26.0,1.5201776,21.8444061
30468,2022-03-19 02:24:30,52.9411774,52.9411774,52.9411774,52.9411774,60.0,100,100,1.0,0.992000043,3.3920002,3.28000021,1.008,1.024,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.320000023,0.448,45.0,40,22,22,63,869.2853,1225.04541,969.8276,914.0149,2556.818,0.008,2.5,6.959134,0.7692337,7.8125,10.15625,0.78125,3.08893919,0.7692337,3.8461566,4.27284241,35.19374,11.20311,20.6295624,54.0,1950.00012,7000.00049,0,30,16,0,0,0,0.0,8192.0,1936.83984,6255.16,23.6430645,83.16701,43.9453125,454.101563,99.0,2023.12976,86.37688,31,1.51061535,100.0,1111.386,69.11064,26.0,1.5201776,21.8444061
30469,2022-03-19 02:24:31,36.47059,36.47059,36.47059,36.47059,60.0,100,100,0.984,0.992000043,3.3920002,3.28000021,1.008,1.016,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.320000023,0.448,45.0,40,22,22,63,787.6313,980.392151,942.7374,864.27655,2537.594,0.008,2.5,5.54315472,2.38095522,14.84375,9.375,1.58730149,0.793647766,0.793647766,3.174603,4.811507,35.2287,11.2142372,20.6184349,52.0,1530.00012,7000.00049,0,32,16,0,1,0,0.0,8192.0,1940.08984,6251.91,23.6827374,57.073,50.78125,9.765625,99.0,2023.12976,86.37688,31,1.51061535,100.0,1111.386,69.11064,26.0,1.5201776,21.8444061
30470,2022-03-19 02:24:32,37.64706,37.64706,37.64706,37.64706,60.0,100,100,0.9760001,0.992000043,3.3920002,3.28000021,1.008,1.016,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.320000023,0.448,45.0,40,22,22,63,766.609863,882.352966,808.8676,820.1701,2542.3728,0.008,2.5,3.8461566,2.30768919,6.92307949,10.76923,0.0,0.0,0.0,2.30768919,3.26923132,35.2170639,11.2105331,20.622139,52.0,1455.00012,7000.00049,0,35,16,0,0,0,0.0,8192.0,1940.08984,6251.91,23.6827374,54.816,35.15625,8.7890625,99.0,2023.12976,86.37688,31,1.51061535,100.0,1111.386,69.11064,26.0,1.5201776,21.8444061
30471,2022-03-19 02:24:33,37.64706,37.64706,37.64706,37.64706,60.0,100,100,0.768,0.992000043,3.3920002,3.28000021,1.008,1.024,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.320000023,0.448,45.0,40,22,22,63,752.0891,901.8036,794.1177,751.670349,2547.17,0.008,2.5,3.8461566,2.30768919,9.230768,11.5384579,2.30768919,0.7692337,0.0,1.53846145,3.94231081,35.22718,11.2137527,20.61892,52.0,1410.00012,7000.00049,0,37,16,0,0,0,0.0,8192.0,1940.08984,6251.91,23.6827374,52.8120041,29.296875,9.765625,99.0,2023.12976,86.37688,31,1.51061535,100.0,1111.386,69.11064,26.0,1.5201776,21.8444061
30472,2022-03-19 02:24:34,40.7843132,40.7843132,40.7843132,40.7843132,60.0,100,100,1.184,0.992000043,3.3920002,3.28000021,1.008,1.024,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.320000023,0.448,45.0,40,22,22,63,756.302551,886.4084,790.861145,767.9181,2561.67,0.008,2.5,3.076923,3.076923,5.384612,13.0769253,0.7692337,0.0,0.0,3.8461566,3.65384817,35.3040161,11.2382126,20.59446,52.0,1365.00012,7000.00049,0,37,16,0,1,0,0.0,8192.0,1947.52734,6244.47266,23.7735271,51.296,53.7109375,10.7421875,99.0,2023.12976,86.37688,31,1.51061535,100.0,1111.386,69.11064,26.0,1.5201776,21.8444061
30473,2022-03-19 02:24:35,38.4313736,38.4313736,38.4313736,38.4313736,60.0,100,100,0.91200006,0.992000043,3.3920002,3.28000021,1.008,1.016,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.328,0.448,45.0,40,22,22,63,762.711853,931.0345,781.7024,789.9356,2556.818,0.008,2.5,6.25,2.34375,14.0625,10.15625,0.0,1.5625,1.5625,6.25,5.2734375,35.188797,11.2015343,20.6311378,52.0,1350.00012,7000.00049,0,38,16,0,1,0,0.0,8192.0,1946.68359,6245.31641,23.7632275,52.281002,64.453125,10.7421875,99.0,2023.14026,86.3772659,31,1.51061392,100.0,1111.386,69.11064,26.0,1.52017772,21.8444061
30474,2022-03-19 02:24:36,41.9607849,41.9607849,41.9607849,41.9607849,60.0,100,100,0.864,0.992000043,3.3920002,3.28000021,1.008,1.024,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.320000023,0.448,44.5,40,22,22,63,765.306152,870.4062,798.3442,770.548,2551.98486,0.008,2.5,3.125,4.6875,9.375,12.5,3.90625,3.125,3.90625,4.6875,5.6640625,35.4513321,11.2851067,20.5475655,52.0,1335.00012,7000.00049,0,38,16,0,1,0,0.0,8192.0,1955.12109,6236.879,23.8662243,52.3610039,38.0859375,11.71875,99.0,2023.14026,86.3772659,31,1.51061392,100.0,1111.386,69.11064,26.0,1.52017772,21.8444061
30475,2022-03-19 02:24:37,47.45098,47.45098,47.45098,47.45098,60.0,100,100,0.824000061,0.992000043,3.3920002,3.28000021,1.008,1.024,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.328,0.448,44.5,40,22,22,63,768.7927,963.5974,811.78595,810.324158,2566.54,0.008,2.5,3.90625,0.78125,7.8125,14.0625,2.34375,0.0,0.0,3.125,4.00390625,35.19594,11.2038078,20.6288643,52.0,1335.00012,7000.00049,0,39,16,0,1,0,0.0,8192.0,1955.12109,6236.879,23.8662243,51.485,63.4765625,8.7890625,99.0,2023.14026,86.3772659,31,1.51061392,100.0,1111.386,69.11064,26.0,1.52017772,21.8444061
30476,2022-03-19 02:24:38,45.09804,45.09804,45.09804,45.09804,60.0,100,100,0.832,0.992000043,3.3920002,3.28000021,1.008,1.016,3.3920002,3.15200019,0.520000041,0.536,0.536,1.70400012,0.328,0.448,44.5,40,22,22,62,801.186951,1053.86414,850.6616,821.1679,2547.17,0.008,2.5,6.153846,0.7692337,15.3846149,15.3846149,0.7692337,2.30768919,0.0,5.384612,5.76923466,35.2307663,11.2148933,20.6177788,52.0,1335.00012,7000.00049,0,39,16,0,1,0,0.0,8192.0,1955.12109,6236.879,23.8662243,51.4820023,33.203125,12.6953125,99.0,2023.14026,86.3772659,31,1.51061392,100.0,1111.386,69.11064,26.0,1.52017772,21.8444061
