,Unnamed: 0,iteration,game_name,game_params,init_time,total_time,times,level,load
12,12,2,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:34:46.319759360,115.7315628529,"[1.744232416152954, 9.672077655792236, 56.550158739089966, 59.39430856704712, 66.4878363609314, 68.56174516677856, 103.90843605995178, 108.73668360710144, 111.58071637153625, 113.33022618293762, 115.39613080024719]",7.6722803116,56.8157587051
13,13,3,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:37:02.066156800,114.3126239777,"[1.7481012344360352, 8.940460443496704, 55.818596601486206, 58.6692373752594, 65.76689624786377, 67.88037109375, 102.50302934646606, 107.32243204116821, 110.17516589164734, 111.91959428787231, 113.99339294433594]",7.6721365452,56.8264358044
14,14,4,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:39:16.393985024,115.7717444897,"[1.7578637599945068, 8.870928049087524, 55.72626352310181, 58.579270124435425, 65.73456144332886, 67.81794261932373, 103.93025875091553, 108.77150917053223, 111.62391400337219, 113.3746349811554, 115.446613073349]",7.6936552525,56.8636333942
15,15,5,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:41:32.224342016,115.9007503986,"[1.7566814422607422, 9.667391300201416, 56.52499747276306, 59.35990262031555, 67.22281122207642, 69.31845283508301, 104.09052038192749, 108.91976380348206, 111.76715207099915, 113.50819826126099, 115.57549285888672]",7.6766316891,57.5554199219
16,16,6,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:43:48.130166016,115.2808525562,"[1.7913060188293457, 8.996894359588623, 55.86137413978577, 58.70856523513794, 65.88482689857483, 67.97889375686646, 103.46318101882935, 108.26927781105042, 111.11026120185852, 112.86969637870789, 114.95675325393677]",7.647080183,56.887932539
17,17,7,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:46:03.420985600,113.713675499,"[1.7428350448608398, 7.472219705581665, 54.33432483673096, 57.18279838562012, 64.32524371147156, 66.41458439826965, 101.91102457046509, 106.7308464050293, 109.58117938041687, 111.32607960700989, 113.3818850517273]",7.67015481,56.8530240059
18,18,8,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:48:17.154361600,113.7741558552,"[1.7321324348449707, 8.221336126327515, 55.086061239242554, 57.92709827423096, 65.0753448009491, 67.17085814476013, 101.95630478858948, 106.78452777862549, 109.62789058685303, 111.38537621498108, 113.43725943565369]",7.6715857983,56.8540086746
19,19,9,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-19 18:50:30.937145600,112.9576616287,"[1.7580759525299072, 8.191355228424072, 55.06174969673157, 57.904221296310425, 65.00751757621765, 67.09440732002258, 101.10715746879578, 105.9609215259552, 108.8196291923523, 110.5681962966919, 112.63228821754456]",7.7124717236,56.8161623478
20,20,0,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 18:52:43.912372224,101.9771068096,"[1.7611525058746338, 80.53711223602295, 101.6075849533081]",21.0704727173,78.7759597301
21,21,1,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 18:54:47.355175936,88.5646650791,"[1.7444467544555664, 67.1858777999878, 88.20406651496887]",21.018188715,65.4414310455
22,22,2,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:21:45.025008896,88.0137281418,"[1.8141710758209229, 67.59891080856323, 87.66569447517395]",20.0667836666,65.7847397327
23,23,3,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:23:34.490070528,88.6633911133,"[1.7647883892059326, 68.43849492073059, 88.31476187705994]",19.8762669563,66.6737065315
24,24,4,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:25:24.613676288,87.4645984173,"[1.775498628616333, 68.00702595710754, 87.12105655670166]",19.1140305996,66.2315273285
25,25,5,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:27:13.536712448,88.143900156,"[1.7685811519622803, 69.16568326950073, 87.79241275787354]",18.6267294884,67.3971021175
26,26,6,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:29:03.138048768,88.4542500973,"[1.7570385932922363, 69.20592188835144, 88.10429120063782]",18.8983693123,67.4488832951
27,27,7,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:30:53.109382144,88.6721644402,"[1.7638871669769287, 67.8958535194397, 88.29759383201599]",20.4017403126,66.1319663525
28,28,8,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:36:53.228166400,88.1380121708,"[1.766571044921875, 68.80673480033875, 87.75501537322998]",18.9482805729,67.0401637554
29,29,9,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:38:42.824741376,87.2028899193,"[1.7200379371643066, 67.3583824634552, 86.86878371238708]",19.5104012489,65.6383445263
30,30,0,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:40:31.491794688,119.0534157753,"[1.7839586734771729, 12.370189428329468, 40.23648476600647, 47.081053495407104, 48.79799485206604, 50.912840604782104, 53.035308837890625, 56.614171266555786, 58.77827262878418, 60.84052872657776, 92.687655210495, 94.44102239608765, 111.73884582519531, 114.90553116798401, 116.62845873832703, 118.7116470336914]",6.8445687294,27.8662953377
31,31,1,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:42:52.607938560,113.5167686939,"[1.7874135971069336, 16.469913959503174, 37.09916305541992, 43.92781138420105, 45.65022134780884, 47.76823425292969, 49.88770890235901, 51.96663761138916, 54.0466411113739, 56.11034154891968, 87.93709135055542, 89.67592239379883, 106.21964120864868, 109.39116954803467, 111.11413931846619, 113.19386982917786]",6.8286483288,20.6292490959
32,32,2,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:45:08.241781760,107.6565749645,"[1.7874772548675537, 11.474395751953125, 30.498995065689087, 37.35303854942322, 39.06715369224548, 41.14697980880737, 43.250410318374634, 45.31604218482971, 47.39650297164917, 49.460856199264526, 81.3002405166626, 83.0653715133667, 100.34138917922974, 103.51570677757263, 105.24586486816406, 107.32953786849976]",6.8540434837,19.0245993137
33,33,3,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:47:18.007847936,108.3705012798,"[1.7573351860046387, 9.75961446762085, 29.567979097366333, 36.404757499694824, 38.12346816062927, 40.23144197463989, 42.35324668884277, 44.43265628814697, 46.51307535171509, 48.596115827560425, 80.42842221260071, 82.17832803726196, 101.03942084312439, 104.22989225387573, 105.9444305896759, 108.05015110969543]",6.8367784023,19.8083646297
34,34,4,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:49:28.393820672,107.8401637077,"[1.771794319152832, 9.93554949760437, 31.301236629486084, 38.14012575149536, 39.85963535308838, 41.96377730369568, 44.099557399749756, 46.18068313598633, 48.280914306640625, 50.34344935417175, 82.20892262458801, 83.95602345466614, 100.5429458618164, 103.70395946502686, 105.42672753334045, 107.51192879676819]",6.838889122,21.3656871319
35,35,5,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:51:38.407793920,106.8472192287,"[1.7734825611114502, 11.453794002532959, 30.397347450256348, 37.23373794555664, 38.94575524330139, 41.03768992424011, 43.15433430671692, 45.2441291809082, 47.315662145614624, 49.39306879043579, 81.22781801223755, 82.98119759559631, 99.54434418678284, 102.7240800857544, 104.43254685401917, 106.51541590690613]",6.8363904953,18.9435534477
36,36,6,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:53:47.374995712,105.9528639317,"[1.7260422706604004, 10.618903398513794, 29.601295709609985, 36.428739070892334, 38.148035764694214, 40.25036931037903, 42.353148221969604, 44.41634273529053, 46.48191547393799, 48.54300665855408, 80.39999651908875, 82.15996646881104, 98.67306971549988, 101.85030770301819, 103.56508231163025, 105.63194942474365]",6.8274433613,18.9823923111
37,37,7,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:55:55.363173120,105.3264231682,"[1.771592140197754, 9.739361047744751, 28.861137866973877, 35.691967248916626, 37.408806562423706, 39.49577498435974, 41.61514616012573, 43.69801425933838, 45.79548692703247, 47.87267303466797, 79.70552587509155, 81.45873379707336, 98.0345208644867, 101.20458555221558, 102.92785501480103, 105.00843358039856]",6.8308293819,19.1217768192
38,38,8,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:58:02.793608192,107.5754816532,"[1.7562494277954102, 10.604991674423218, 30.384110927581787, 37.231478691101074, 38.94511699676514, 41.05068016052246, 43.171263456344604, 45.250436782836914, 47.3345308303833, 49.40917682647705, 81.23958230018616, 82.9851393699646, 100.27260303497314, 103.44477128982544, 105.164133310318, 107.24806690216064]",6.8473677635,19.7791192532
39,39,9,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 20:00:12.493064704,108.3278460503,"[1.7728450298309326, 9.802759170532227, 31.848174810409546, 38.695236921310425, 40.42279648780823, 42.51730465888977, 44.6362988948822, 46.70461392402649, 48.80162262916565, 50.86607551574707, 82.71961236000061, 84.46484041213989, 101.02362203598022, 104.191890001297, 105.9140887260437, 107.99670767784119]",6.8470621109,22.0454156399
40,40,0,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:25:37.794112000,73.527554512,"[1.7633402347564697, 48.53496050834656, 55.885767698287964, 73.20635795593262]",17.3205902576,46.7716202736
41,41,1,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:27:12.786235136,73.2372713089,"[1.765845775604248, 51.160056352615356, 58.44830369949341, 72.88869333267212]",14.4403896332,49.394210577
42,42,2,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:28:47.489008384,70.1007926464,"[1.7404727935791016, 50.299044609069824, 57.600138902664185, 69.76437163352966]",12.1642327309,48.5585718155
43,43,3,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:30:19.039417856,69.9774472713,"[1.762127161026001, 48.10509490966797, 54.6731641292572, 69.64732909202576]",14.9741649628,46.3429677486
44,44,4,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:31:50.523106304,68.7134718895,"[1.7621917724609375, 49.099966526031494, 56.39590001106262, 68.389004945755]",11.9931049347,47.3377747536
45,45,5,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:33:20.697967872,77.4109420776,"[1.7519903182983398, 49.56723666191101, 62.09146857261658, 77.08880496025085]",14.9973363876,47.8152463436
46,46,6,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:34:59.577156096,70.165469408,"[1.7453243732452393, 51.19379711151123, 57.80133509635925, 69.83381128311157]",12.0324761868,49.4484727383
47,47,7,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:36:31.216806912,69.2802095413,"[1.7704277038574219, 49.56621503829956, 56.84252595901489, 68.93655586242676]",12.0940299034,47.7957873344
48,48,8,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:38:01.967101184,74.1672010422,"[1.7884156703948975, 52.21951746940613, 58.77707481384277, 73.83404397964478]",15.0569691658,50.431101799
49,49,9,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:39:37.604920320,69.0486283302,"[1.7875778675079346, 49.41541624069214, 57.4366238117218, 68.72142124176025]",11.28479743,47.6278383732
50,50,0,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 20:41:08.114678528,77.4384784698,"[1.7572128772735596, 9.016449451446533, 49.10498833656311, 51.212294578552246, 53.273335695266724, 76.7547812461853]",2.0610411167,40.0885388851
51,51,1,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 20:42:50.494259712,64.0695343018,"[1.7928485870361328, 5.317741870880127, 26.623329401016235, 28.715998649597168, 30.762495517730713, 62.19944787025452]",2.0464968681,21.3055875301
52,52,2,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 20:44:17.177919232,68.2752919197,"[1.776792049407959, 5.96614408493042, 27.785487413406372, 29.944092988967896, 32.02378606796265, 66.748300075531]",2.079693079,21.8193433285
53,53,3,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:53:51.692841984,66.8494458199,"[1.7626867294311523, 5.279979944229126, 29.78447461128235, 32.01162791252136, 34.11561107635498, 65.28655815124512]",2.1039831638,24.5044946671
54,54,4,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:55:22.571607808,61.0968899727,"[1.784191608428955, 5.275798797607422, 27.749323844909668, 29.91094160079956, 32.005014181137085, 60.43114137649536]",2.0940725803,22.4735250473
55,55,5,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:56:50.609464576,63.8652145863,"[1.8083593845367432, 5.313333511352539, 27.493684768676758, 29.680393934249878, 31.77574872970581, 61.76124835014343]",2.0953547955,22.1803512573
56,56,6,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:58:18.277500416,70.1026010513,"[1.7773420810699463, 5.351065158843994, 27.055325746536255, 29.249845504760742, 31.30008029937744, 69.4986879825592]",2.0502347946,21.7042605877
57,57,7,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:59:50.207312384,64.6820385456,"[1.7786569595336914, 6.059640645980835, 28.507511377334595, 30.680503368377686, 32.75161814689636, 63.595887899398804]",2.0711147785,22.4478707314
58,58,8,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 23:01:19.404185856,65.825524807,"[1.7657496929168701, 5.279257535934448, 27.417841911315918, 29.57038187980652, 31.639232873916626, 64.01180505752563]",2.0688509941,22.1385843754
59,59,9,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 23:02:49.347225856,54.7021090984,"[1.8045406341552734, 5.274311542510986, 26.740973234176636, 28.8209125995636, 30.87803602218628, 54.00145387649536]",2.0571234226,21.4666616917
60,60,0,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:04:08.508274944,53.1500706673,"[1.7780311107635498, 37.07646679878235, 45.5129930973053, 47.66190457344055, 52.80296730995178]",5.1410627365,43.7349619865
61,61,1,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:09:36.383803136,51.2756195068,"[1.8150289058685303, 35.091683864593506, 43.60863208770752, 45.746495485305786, 50.94249868392944]",5.1960031986,41.7936031818
62,62,2,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:10:49.140511744,50.5048100948,"[1.7599105834960938, 35.20394730567932, 42.88296413421631, 45.01931095123291, 50.16453456878662]",5.1452236176,41.1230535507
63,63,3,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:12:01.183834880,51.1901862621,"[1.7791266441345215, 35.027363300323486, 43.44098711013794, 45.5600106716156, 50.84113168716431]",5.2811210155,41.661860466
64,64,4,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:16:31.366657792,53.342468977,"[1.7780280113220215, 36.83600926399231, 45.464386224746704, 47.62277841567993, 53.008363485336304]",5.3855850697,43.6863582134
65,65,5,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:17:46.165440512,52.0756850243,"[1.7885777950286865, 34.70815587043762, 44.18825912475586, 46.34855794906616, 51.73460006713867]",5.3860421181,42.3996813297
66,66,6,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:23:07.591015936,53.020168066,"[1.7902019023895264, 35.53869009017944, 45.193055868148804, 47.363123416900635, 52.67658305168152]",5.3134596348,43.4028539658
67,67,7,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:24:22.096233472,52.2981157303,"[1.7908968925476074, 35.75915765762329, 44.39564919471741, 46.5789635181427, 51.96322774887085]",5.3842642307,42.6047523022
68,68,8,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:25:35.878010368,52.0242238045,"[1.775289535522461, 34.459415912628174, 44.105079650878906, 46.29010486602783, 51.67715382575989]",5.3870489597,42.3297901154
69,69,9,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:26:49.379295744,51.5021357536,"[1.8004486560821533, 35.41171622276306, 43.84683156013489, 45.986743211746216, 51.16603446006775]",5.1792912483,42.0463829041
70,70,0,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:28:02.351112960,67.2446255684,"[1.7405686378479004, 28.24579882621765, 30.320865392684937, 32.386109828948975, 34.49237871170044, 64.75337362289429, 66.92048835754395]",30.2609949112,2.0750665665
71,71,1,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:29:32.273443584,61.1912255287,"[1.7570619583129883, 24.536749124526978, 26.64092493057251, 28.713243007659912, 30.778918266296387, 58.71440601348877, 60.86240196228027]",27.9354877472,2.104175806
72,72,2,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:30:56.105170944,52.4499089718,"[1.759021520614624, 24.554819345474243, 26.62827157974243, 28.69467282295227, 30.777801513671875, 49.998472929000854, 52.1187961101532]",19.2206714153,2.0734522343
73,73,3,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:32:10.993084928,68.0921788216,"[1.758669137954712, 24.530566930770874, 26.622700214385986, 28.675776958465576, 30.75949263572693, 62.36347818374634, 67.76685643196106]",31.603985548,2.0921332836
74,74,4,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:33:41.549260288,64.0416209698,"[1.794339895248413, 24.461531162261963, 26.54874539375305, 28.60021162033081, 30.687336683273315, 61.59810423851013, 63.71984267234802]",30.9107675552,2.0872142315
75,75,5,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:35:08.336220672,62.5750272274,"[1.7974574565887451, 24.50880193710327, 26.594339847564697, 28.668131351470947, 30.7492458820343, 56.92388987541199, 62.250386476516724]",26.1746439934,2.0855379105
76,76,6,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:40:20.952295936,54.2423141003,"[1.7706313133239746, 24.71511697769165, 26.83324122428894, 28.92010259628296, 31.016331434249878, 51.779940605163574, 53.910202741622925]",20.7636091709,2.1181242466
77,77,7,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:41:37.768758016,51.4178645611,"[1.7897629737854004, 24.423723220825195, 26.515191793441772, 28.56593942642212, 30.63733434677124, 48.98416519165039, 51.098498821258545]",18.3468308449,2.0914685726
78,78,8,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:42:51.753839872,63.9220035076,"[1.799821138381958, 24.438371658325195, 26.547075986862183, 28.599459171295166, 30.684179067611694, 61.46062517166138, 63.584904193878174]",30.776446104,2.1087043285
79,79,9,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:44:18.256635648,52.5740170479,"[1.773371696472168, 24.505658626556396, 26.61031675338745, 28.667402505874634, 30.743310928344727, 50.12575435638428, 52.23940682411194]",19.382443428,2.1046581268
