,Unnamed: 0,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,CPU Core,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #1,Fan #2,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1
9769,9769,2022-03-19 17:11:23-04:00,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,35,26.5,118,27.0,110,109,109,1644.33618,2180.937,39.0625,48.4375,34.375,46.875,42.1875,29,29,35,29,35,3904.45337,3904.45337,3904.45337,3904.45337,22.509676,17.3335419,0,1.60473108,100.114189,48.9491119,7.80209351,8.1371,49,50,0,0,0,49,30,0,786,1742,292,0.775000036,0.85,0.8,20,3,0,99,2031.99524,84.26464,25,1.5130862,100,1111.62683,69.1099243,26,1.52007866
9770,9770,2022-03-19 17:11:24-04:00,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,33,26.5,118,27.0,110,109,109,1654.41174,2177.41943,46.875,37.5,26.5625,50.0,40.234375,29,35,29,29,35,3904.454,3904.454,3904.454,3904.454,20.6664886,15.5086651,0,1.48174036,100.114204,48.9543533,7.802929,8.136265,49,50,0,0,0,49,35,0,785,1746,514,0.8,0.85,0.8,30,5,0,99,2031.99524,84.26464,25,1.5130862,100,1111.62683,69.1099243,26,1.52007866
9771,9771,2022-03-19 17:11:25-04:00,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,33,26.5,118,27.0,111,109,109,1656.44177,2180.937,35.384613,35.384613,27.6923065,47.6923065,36.53846,28,35,28,29,35,3904.45361,4004.56763,3904.45361,3904.45361,20.6741772,15.4917326,0,1.47685945,100.1142,48.9533463,7.80276871,8.136425,49,50,0,0,0,49,32,0,785,1748,405,0.775000036,0.85,0.8,22,3,0,99,2031.99524,84.26464,25,1.5130862,100,1111.62683,69.1099243,26,1.52007866
9772,9772,2022-03-19 17:11:26-04:00,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,33,27.0,117,27.0,110,109,109,1644.33618,2188.00659,44.6153831,33.8461533,32.30769,36.9230728,36.9230728,29,29,27,36,36,3904.45459,3904.45459,3904.45459,3904.45459,20.4897614,15.3779545,0,1.46171415,100.11422,48.9530563,7.802723,8.136471,49,52,0,0,0,49,30,0,786,1714,376,0.775000036,0.85,0.8,25,3,0,99,2031.99524,84.26464,25,1.5130862,100,1111.62683,69.1099243,26,1.52007866
9773,9773,2022-03-19 17:11:27-04:00,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,33,26.5,118,27.0,110,109,109,1654.41174,2188.00659,31.25,39.0625,32.8125,35.9375,34.765625,28,36,30,30,36,3904.454,3904.454,3904.454,3904.454,20.7256241,15.5272522,0,1.46966267,100.114204,48.953083,7.80272675,8.136467,49,50,0,0,0,49,29,0,786,1750,286,0.775000036,0.85,0.8,19,2,0,99,2031.99524,84.26464,25,1.5130862,100,1111.62683,69.1099243,26,1.52007866
9774,9774,2022-03-19 17:11:28-04:00,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,33,26.5,118,27.0,110,110,109,1662.56152,2184.466,53.125,37.5,32.8125,32.8125,39.0625,29,29,34,29,34,3904.45264,3904.45264,3904.45264,4004.567,20.7807789,15.5785408,0,1.47617447,100.114166,48.95344,7.802784,8.13641,49,52,0,0,0,49,30,0,786,1742,261,0.775000036,0.85,0.8,19,3,0,99,2031.99524,84.26464,25,1.5130862,100,1111.62683,69.1099243,26,1.52007866
