,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,CPU Core,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #1,Fan #2,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1
476,2022-03-19 14:34:53,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.464000016,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,29,25.0,118,26.0,111,110,110,1642.33582,2184.466,6.25,23.4375,15.625,6.25,12.890625,27,28,27,27,29,3904.45435,3904.45435,3904.45435,3904.45435,14.7682352,9.326014,0,1.33158922,100.114212,34.340683,5.473629,10.4655647,49,50,0,0,0,49,16,0,788,972,84,0.775000036,0.85,0.8,1,1,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
477,2022-03-19 14:34:54,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.128,0.136,35,25.0,118,26.0,111,110,110,1660.5166,2195.122,26.5625,37.5,29.6875,37.5,32.8125,27,29,27,28,29,3904.45386,3904.45386,3904.45386,3904.45386,21.44724,16.0118484,0,1.54264379,100.114204,34.66491,5.5253067,10.413887,49,50,0,0,0,49,17,0,787,872,138,0.775000036,0.85,0.8,5,8,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
478,2022-03-19 14:34:55,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.504,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.128,0.136,32,25.0,118,26.0,111,110,110,1660.5166,2202.284,25.0,34.375,26.5625,15.625,25.390625,37,29,27,27,37,3904.45361,3904.45361,3904.45361,3904.45361,20.0295467,14.5789776,0,1.5462358,100.1142,34.975174,5.57476044,10.3644333,50,50,0,0,0,50,16,0,788,920,127,0.775000036,0.85,0.8,3,2,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
479,2022-03-19 14:34:56,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.128,0.136,31,25.0,118,26.0,111,110,109,1668.72681,2188.00659,23.4375,31.25,14.0625,15.625,21.09375,27,28,29,28,29,3904.454,3904.454,3904.454,3904.454,16.7192287,11.2705183,0,1.51650381,100.114204,34.848465,5.55456543,10.3846283,49,50,0,0,0,49,17,0,788,1000,109,0.775000036,0.85,0.8,2,2,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
480,2022-03-19 14:34:57,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,29,25.0,118,26.0,111,110,109,1628.468,2170.418,10.9375,17.1875,7.8125,21.875,14.453125,27,28,29,27,29,3904.45386,3904.45386,3904.45386,3904.45386,16.28454,10.7536469,0,1.45331514,100.114204,34.9388123,5.568966,10.3702278,49,52,0,0,0,49,18,0,788,998,181,0.775000036,0.85,0.8,11,2,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
481,2022-03-19 14:34:58,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,32,25.0,118,26.0,111,110,110,1636.36365,2170.418,20.3125,23.4375,15.625,20.3125,19.921875,28,29,29,27,29,3904.45386,4004.568,4004.568,3904.45386,17.8013268,12.2953653,0,1.52789319,100.1142,34.96335,5.572876,10.3663177,50,52,0,0,0,50,15,0,787,542,144,0.775000036,0.675,0.8,3,4,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
482,2022-03-19 14:34:59,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.128,0.136,29,25.0,118,26.0,111,110,110,1660.5166,2188.00659,14.0625,10.9375,14.0625,15.625,13.671875,27,28,26,27,29,4004.568,3904.45386,3904.45386,3904.45386,15.6702719,10.2535019,0,1.412428,100.1142,34.9961853,5.57810974,10.361084,50,50,0,0,0,50,18,0,787,828,169,0.775000036,0.85,0.8,20,10,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
483,2022-03-19 14:35:00,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.504,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.128,0.136,31,25.0,118,26.0,111,110,110,1638.34949,2170.418,26.1538448,26.1538448,23.0769215,24.6153831,25.0,29,30,28,38,38,3904.45361,3904.45361,4004.56787,3904.45361,18.0190659,12.5913839,0,1.57065976,100.1142,35.07473,5.59062958,10.3485641,50,52,0,0,0,50,19,0,786,810,235,0.775000036,0.85,0.8,23,9,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
484,2022-03-19 14:35:01,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.128,0.136,30,25.0,118,26.0,111,110,110,1660.5166,2198.697,19.0476189,19.0476189,12.6984119,15.8730145,16.6666622,28,31,27,28,31,3904.45386,3904.45386,3904.45386,3904.45386,15.8571768,10.4640627,0,1.426235,100.114204,35.1360474,5.600403,10.3387909,50,50,0,0,0,50,17,0,788,962,131,0.775000036,0.85,0.8,2,3,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
485,2022-03-19 14:35:02,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.40800023,3.40800023,1.0,0.15200001,1.0,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.128,0.136,29,25.0,118,26.0,111,110,110,1660.5166,2202.284,24.6153831,29.2307682,21.53846,16.9230766,23.0769215,36,30,28,27,36,3904.45386,3904.45386,3904.45386,4004.568,18.3280144,12.9860983,0,1.513536,100.114204,35.4169769,5.64517975,10.294014,50,50,0,0,0,50,17,0,788,918,160,0.775000036,0.675,0.8,2,1,0,99,2027.27063,84.19811,25,1.51157594,100,1111.40186,69.1106339,25,1.52018106
