,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,CPU Core,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #1,Fan #2,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1
8468,2022-03-19 16:49:32,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.536,1.008,3.40800023,3.40800023,1.0,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,25.5,118,27.5,111,110,110,1662.56152,2180.937,28.125,7.8125,15.625,17.1875,17.1875,28,28,27,27,29,3904.45337,3904.45337,4004.56763,3904.45337,15.7004194,11.4658709,0,1.60543644,100.114189,41.3655663,6.593338,9.345856,52,52,0,0,0,53,41,0,896,1750,699,0.8,0.85,0.8,50,5,0,99,2031.57019,84.26375,25,1.51294422,100,1111.6189,69.1106339,25,1.520085
8469,2022-03-19 16:49:33,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1.0,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.128,0.136,32,25.5,118,27.0,111,110,109,1654.41174,2184.466,40.625,29.6875,25.0,14.0625,27.34375,28,31,27,28,31,3904.45435,3904.45435,3904.45435,3904.45435,19.72173,15.0899057,0,1.8282845,100.114212,41.38725,6.596794,9.3424,51,52,0,0,0,51,24,0,911,924,271,0.775000036,0.85,0.8,24,3,0,99,2031.58691,84.2641449,25,1.51294279,100,1111.6189,69.1106339,25,1.520085
8470,2022-03-19 16:49:34,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,33,25.5,118,27.0,111,110,109,1654.41174,2180.937,40.625,42.1875,35.9375,34.375,38.28125,29,31,31,30,31,3904.45386,4004.568,4004.568,3904.45386,24.24584,17.10342,0,1.83874476,100.114204,41.4914055,6.61339569,9.325798,49,50,0,0,0,49,11,0,786,202,69,0.775000036,0.675,0.8,2,1,0,99,2031.58691,84.2641449,25,1.51294279,100,1111.6189,69.1106339,25,1.520085
8471,2022-03-19 16:49:35,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,32,25.5,118,27.0,111,110,109,1656.44177,2184.466,51.5625,31.25,21.875,14.0625,29.6875,29,32,29,29,32,3904.45386,3904.45386,3904.45386,4004.568,21.4112129,14.075841,0,1.6107856,100.1142,41.8315659,6.667614,9.27158,49,48,0,0,0,49,10,0,787,200,87,0.8,0.85,0.8,3,5,0,99,2031.58691,84.2641449,25,1.51294279,100,1111.6189,69.1106339,25,1.520085
8472,2022-03-19 16:49:36,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.40800023,3.40800023,1.0,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,25.5,118,27.0,111,110,109,1666.66663,2188.00659,40.625,37.5,34.375,35.9375,37.109375,34,36,32,37,37,3904.45361,3904.45361,3904.45361,3904.45361,25.4858761,18.3115711,0,1.99395835,100.1142,42.7207642,6.80934525,9.12984848,49,50,0,0,0,49,13,0,786,400,158,0.8,0.85,0.8,15,3,0,99,2031.58691,84.2641449,25,1.51294279,100,1111.6189,69.1106339,25,1.520085
8473,2022-03-19 16:49:37,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.40800023,1.0,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,35,25.5,118,27.5,111,110,109,1658.47668,2180.937,62.5,40.625,56.25,53.125,53.125,34,30,29,33,33,3904.45361,3904.45361,3904.45361,3904.45361,26.5018063,20.3022423,0,2.25750613,100.1142,43.46364,6.92775345,9.01144,49,50,0,0,0,49,16,0,787,814,92,0.775000036,0.675,0.8,3,1,0,99,2031.58691,84.2641449,25,1.51294279,100,1111.6189,69.1106339,25,1.520085
8474,2022-03-19 16:49:38,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1.0,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,34,25.5,118,27.0,111,110,109,1646.34143,2184.466,70.7692261,36.9230728,43.07692,50.7692337,50.3846169,33,35,30,32,35,3904.45313,3904.45313,3904.45313,3904.45313,26.99541,20.9730663,0,2.30509543,100.114182,44.24658,7.05254745,8.886646,50,50,0,0,0,50,19,0,786,826,189,0.775000036,0.85,0.8,17,3,0,99,2031.58691,84.2641449,25,1.51294279,100,1111.6189,69.1106339,25,1.520085
8475,2022-03-19 16:49:39,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.128,0.136,35,25.5,118,27.0,111,110,109,1666.66663,2180.937,66.6666641,47.6190453,49.2063446,39.6825371,50.7936478,33,37,28,33,37,3904.455,3904.455,3904.455,3904.455,27.5426121,21.5796223,0,2.33025527,100.114235,44.9870567,7.170574,8.76862,50,50,0,0,0,50,16,0,787,688,128,0.775000036,0.675,0.8,5,1,0,99,2031.58691,84.2641449,25,1.51294279,100,1111.6189,69.1106339,25,1.520085
8476,2022-03-19 16:49:40,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,35,25.5,118,27.0,111,110,109,1656.44177,2184.466,62.5,51.5625,40.625,53.125,51.953125,29,29,34,33,33,3904.453,3904.453,3904.453,3904.453,26.5639725,20.0324249,0,2.08182669,100.114174,46.1404037,7.35440826,8.584785,49,50,0,0,0,49,10,0,787,200,67,0.775000036,0.675,0.8,0,1,0,99,2031.58691,84.2641449,25,1.51294279,100,1111.6189,69.1106339,25,1.520085
8477,2022-03-19 16:49:41,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.40800023,1.0,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,36,25.5,118,27.0,111,110,109,1648.35168,2188.00659,55.384613,43.07692,46.1538429,55.384613,50.0,31,32,29,39,39,3904.45459,3904.45459,3904.45459,3904.45459,28.0582,21.4790745,0,1.89369977,100.11422,46.8910065,7.47404861,8.465145,51,52,0,0,0,51,30,0,793,1750,470,0.775000036,0.85,0.8,22,4,0,99,2031.58691,84.2641449,25,1.51294279,100,1111.6189,69.1106339,25,1.520085
