,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,CPU Core,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #1,Fan #2,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1
6513,2022-03-19 16:16:35,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.45600003,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,28,25.0,117,27.0,111,110,109,1646.34143,2188.00659,9.375,10.9375,7.8125,9.375,9.375,26,27,25,27,28,3904.454,4004.568,4004.568,4004.568,12.7867155,6.94362974,0,1.21898222,100.114204,42.8186,6.82493973,9.114254,54,54,0,0,0,54,18,0,787,660,129,0.775000036,0.675,0.8,6,5,0,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
6514,2022-03-19 16:16:36,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.536,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,29,25.0,118,27.0,111,110,109,1646.34143,2180.937,9.375,18.75,17.1875,7.8125,13.28125,25,27,26,26,28,3904.45361,4004.56787,3904.45361,4004.56787,14.4228077,8.644005,0,1.33996964,100.1142,42.8079,6.82323456,9.115959,54,56,0,0,0,54,18,0,786,786,111,0.8,0.85,0.8,8,5,0,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
6515,2022-03-19 16:16:37,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.440000027,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,28,25.0,118,27.0,111,110,109,1664.61157,2184.466,12.5,14.0625,4.6875,20.3125,12.890625,28,28,27,35,35,4004.56836,3904.454,3904.454,3904.454,16.06905,10.2534552,0,1.43555725,100.114204,43.52572,6.937649,9.001545,54,56,0,0,0,54,19,0,786,828,133,0.775000036,0.85,0.8,13,5,0,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
6516,2022-03-19 16:16:38,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.472000033,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,29,25.0,118,27.0,110,110,109,1656.44177,2184.466,13.8461533,16.9230766,10.76923,6.153846,11.9230747,26,27,25,26,28,3904.454,3904.454,4004.56836,3904.454,14.5474472,8.7560215,0,1.35295737,100.114204,42.9055023,6.838791,9.100403,54,54,0,0,0,54,18,0,787,912,83,0.775000036,0.85,0.8,4,2,0,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
6517,2022-03-19 16:16:39,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,29,25.0,118,27.0,110,110,109,1644.33618,2180.937,17.1875,15.625,15.625,18.75,16.796875,28,37,26,28,37,3904.45361,4004.56787,3904.45361,3904.45361,16.0391636,10.241744,0,1.44884384,100.1142,43.2873726,6.899658,9.03953552,54,54,0,0,0,54,15,0,786,512,158,0.8,0.675,0.8,10,9,0,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
6518,2022-03-19 16:16:40,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,36,25.0,118,27.0,111,110,109,1654.41174,2188.00659,36.9230728,53.8461571,38.4615364,41.53846,42.6923027,31,36,28,36,36,3904.45361,3904.45361,3904.45361,3904.45361,24.8570576,18.0772057,0,1.81613183,100.1142,43.3046036,6.902405,9.036789,54,54,0,0,0,54,16,0,785,200,416,0.8,0.675,0.8,33,3,0,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
6519,2022-03-19 16:16:41,82.7451,100,49.80392,49.80392,49.80392,49.80392,0.464000016,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,33,25.0,118,27.0,111,110,109,1662.56152,2180.937,51.5625,43.75,48.4375,60.9375,51.171875,27,28,25,31,31,3904.45435,4004.5686,3904.45435,3904.45435,26.6701279,21.0160561,0,1.90772045,100.114212,43.85288,6.98979568,8.949398,54,54,0,0,0,54,16,132,786,758,98,0.775000036,0.85,0.8,10,5,3,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
6520,2022-03-19 16:16:42,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,34,25.0,118,27.0,110,110,109,1683.29175,2180.937,13.8461533,35.384613,27.6923065,13.8461533,22.69231,28,29,35,27,35,3904.45337,3904.45337,3904.45337,4004.56763,20.5079422,12.6488762,0,1.41619325,100.114189,43.95457,7.00600433,8.933189,52,54,0,0,0,53,10,945,786,200,35,0.775000036,0.675,0.8,0,1,24,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
6521,2022-03-19 16:16:43,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.488000035,1.008,3.40800023,3.42400026,1.0,0.15200001,0.984,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,36,25.0,118,27.0,110,110,109,1670.79211,2188.00659,58.4615364,56.92308,61.53846,60.0000038,59.23077,35,37,36,38,38,3904.45361,3904.45361,3904.45361,3904.45361,30.854763,24.18986,0,2.08303046,100.1142,45.47737,7.248726,8.690468,54,54,0,0,0,54,20,1263,788,1168,128,0.775000036,0.85,0.8,3,1,33,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
6522,2022-03-19 16:16:44,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.40800023,1.0,0.15200001,0.984,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,34,25.0,117,27.0,110,110,109,1670.79211,2177.41943,43.75,50.0,45.3125,54.6875,48.4375,27,27,26,27,29,4004.56836,3904.45435,3904.45435,3904.45435,24.6424236,18.7419434,0,1.92595756,100.114212,46.28345,7.37720871,8.561985,53,54,0,0,0,53,17,1364,785,638,189,0.775000036,0.85,0.8,14,8,35,99,2030.64917,84.2611847,25,1.51269734,100,1111.61877,69.1106339,25,1.52008152
