,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,CPU Core,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #1,Fan #2,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1
7955,2022-03-19 16:40:56,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.42400026,3.42400026,1.0,0.15200001,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,38,25.5,118,27.5,110,109,109,1658.47668,2188.00659,50.0,67.1875,54.6875,64.0625,58.984375,33,39,35,42,42,3904.45483,3904.45483,3904.45483,3904.45483,27.8922634,22.1981564,0,1.732689,100.114227,35.6346436,5.67987442,10.2593193,47,48,0,0,0,47,18,0,786,200,443,0.8,0.675,0.8,40,1,0,99,2031.29956,84.26239,25,1.512968,100,1111.61877,69.1106339,25,1.52008414
7956,2022-03-19 16:40:57,83.52941,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1.0,0.160000011,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,40,25.5,117,27.5,110,109,109,1648.35168,2188.00659,56.25,65.625,54.6875,59.375,58.984375,29,42,28,42,37,3904.453,3904.453,3904.453,3904.453,30.2262859,24.87621,0,1.70129335,100.114182,35.6503677,5.68238068,10.256813,47,46,0,0,0,47,11,0,787,200,127,0.8,0.675,0.8,4,1,0,99,2031.29956,84.26239,25,1.512968,100,1111.61877,69.1106339,25,1.52008414
7957,2022-03-19 16:40:59,85.8823547,100,49.80392,49.80392,49.80392,49.80392,0.536,1.016,3.40800023,3.42400026,1.0,0.160000011,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,41,25.5,117,27.5,110,109,109,1672.86243,2184.466,37.5,48.4375,48.4375,50.0,46.09375,36,29,28,41,41,3904.45435,3904.45435,3904.45435,3904.45435,30.20232,21.8739243,0,1.49948072,100.11422,35.7447128,5.697418,10.2417755,46,48,0,0,0,46,10,0,787,200,41,0.775000036,0.675,0.8,0,1,0,99,2031.29956,84.26239,25,1.512968,100,1111.61877,69.1106339,25,1.52008414
7958,2022-03-19 16:41:00,85.8823547,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1.0,0.15200001,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,40,25.5,117,27.5,110,109,109,1702.396,2180.937,43.75,28.125,50.0,62.5,46.09375,28,29,26,42,37,3904.454,3904.454,3904.454,4004.56836,29.3280563,19.6537857,0,1.34829891,100.114204,35.78592,5.703987,10.2352066,47,48,0,0,0,47,10,0,787,200,63,0.775000036,0.675,0.8,1,1,0,99,2031.29956,84.26239,25,1.512968,100,1111.61877,69.1106339,25,1.52008414
7959,2022-03-19 16:41:01,85.4902,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.42400026,1.0,0.160000011,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,36,25.5,117,27.5,110,109,109,1726.34265,2184.466,55.0,39.9999962,50.0,45.0,47.5000038,34,40,29,37,34,3904.45142,4004.56567,3904.45142,3904.45142,28.2947865,18.4282742,0,1.90983689,100.114143,36.1395264,5.76034927,10.1788445,46,46,0,0,0,46,10,0,788,200,41,0.775000036,0.675,0.8,0,1,0,99,2031.29956,84.26239,25,1.512968,100,1111.61877,69.1106339,25,1.52008414
7960,2022-03-19 16:41:02,83.52941,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1.0,0.160000011,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,39,25.5,118,27.5,110,109,109,1702.396,2188.00659,53.125,59.375,71.875,84.375,67.1875,30,33,42,39,42,3904.45435,3904.45435,3904.45435,3904.45435,34.38357,24.84483,0,1.55273318,100.114212,36.3052368,5.786762,10.1524315,46,48,0,0,0,46,10,0,787,200,43,0.775000036,0.675,0.8,0,1,0,99,2031.3219,84.26063,25,1.51296568,100,1111.61877,69.1106339,25,1.52008426
7961,2022-03-19 16:41:03,83.52941,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.42400026,1.0,0.160000011,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,39,25.5,117,27.5,110,109,109,1687.5,2180.937,50.0,60.9375,73.4375,79.6875,66.015625,31,38,38,39,39,3904.45361,3904.45361,3904.45361,3904.45361,35.4592857,26.48962,0,1.65259767,100.114189,36.44649,5.80927658,10.1299171,46,48,0,0,0,46,10,0,786,204,37,0.775000036,0.675,0.8,0,1,0,99,2031.3219,84.26063,25,1.51296568,100,1111.61877,69.1106339,25,1.52008426
7962,2022-03-19 16:41:04,83.13725,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.40800023,1.0,0.160000011,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,40,25.5,117,27.5,110,110,109,1687.5,2188.00659,60.9375,67.1875,87.5,90.625,76.5625,35,38,38,39,39,3904.45435,3904.45435,3904.45435,3904.45435,36.3454,27.9349518,0,1.722571,100.114212,36.3102875,5.787567,10.1516266,47,48,0,0,0,47,10,0,787,200,37,0.775000036,0.675,0.8,0,1,0,99,2031.3219,84.26063,25,1.51296568,100,1111.61877,69.1106339,25,1.52008426
7963,2022-03-19 16:41:05,82.7451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1.0,0.160000011,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,40,25.5,117,27.5,110,109,109,1687.5,2188.00659,81.25,73.4375,78.125,84.375,79.296875,31,39,37,31,39,3904.45313,3904.45313,3904.45313,3904.45313,36.879612,28.3416443,0,1.74746132,100.114182,36.2604866,5.77962875,10.159565,46,48,0,0,0,46,10,0,787,200,35,0.775000036,0.675,0.8,0,1,0,99,2031.3219,84.26063,25,1.51296568,100,1111.61877,69.1106339,25,1.52008426
7964,2022-03-19 16:41:06,82.7451,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1.0,0.15200001,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,40,25.5,118,27.5,110,109,109,1695.97986,2188.00659,53.125,68.75,84.375,89.0625,73.828125,31,39,37,42,42,3904.45435,3904.45435,3904.45435,3904.45435,37.30008,28.412693,0,1.60927725,100.114212,36.4972267,5.81736374,10.12183,46,46,0,0,0,46,10,0,787,202,33,0.775000036,0.675,0.8,0,1,0,99,2031.3219,84.26063,25,1.51296568,100,1111.61877,69.1106339,25,1.52008426
