,Unnamed: 0,iteration,game_name,game_params,init_time,total_time,times,level,load
28,28,8,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 02:39:15.222409984,81.5249390602,"[1.678034782409668, 63.86627769470215, 81.193199634552]",17.3269219398,62.1882429123
29,29,9,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 02:40:58.211379968,82.5095932484,"[1.679342269897461, 64.68107962608337, 82.1704409122467]",17.4893612862,63.0017373562
30,30,0,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 02:42:42.183245312,112.5377650261,"[1.7106289863586426, 11.284318447113037, 35.02040481567383, 41.880881547927856, 43.56313133239746, 45.62090039253235, 47.70294523239136, 51.13017201423645, 53.1767475605011, 55.20510768890381, 87.06381177902222, 88.77961301803589, 105.31606459617615, 108.4759464263916, 110.1626946926117, 112.21071171760559]",6.8604767323,23.7360863686
31,31,1,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 02:44:56.442882304,102.5283303261,"[1.6793954372406006, 8.551267385482788, 27.008310794830322, 33.868730545043945, 35.56858563423157, 37.62664175033569, 39.690293312072754, 41.73603105545044, 43.784735918045044, 45.811537981033325, 77.63861393928528, 79.34222435951233, 95.30419683456421, 98.46705412864685, 100.14936447143555, 102.20161700248718]",6.8604197502,18.4570434093
32,32,2,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 02:47:00.708116736,101.8213646412,"[1.6783103942871094, 7.868754625320435, 25.74143075942993, 32.585350036621094, 34.29154348373413, 36.3435537815094, 38.41045022010803, 40.43878984451294, 42.46674084663391, 44.49766159057617, 76.32876944541931, 78.04633140563965, 94.58899259567261, 97.76705408096313, 99.45323705673218, 101.50002002716064]",6.8439192772,17.8726761341
33,33,3,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 02:49:04.234070528,101.7698559761,"[1.6996045112609863, 7.803591251373291, 25.64453959465027, 32.493178844451904, 34.17769408226013, 36.21762800216675, 38.30049157142639, 40.32600712776184, 42.39265847206116, 44.42282247543335, 76.2665786743164, 77.98401021957397, 94.51090836524963, 97.70275163650513, 99.39462614059448, 101.44143009185791]",6.8486392498,17.8409483433
34,34,4,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 02:51:07.676791040,102.3696279526,"[1.7037205696105957, 8.519101858139038, 26.211929321289062, 33.04732060432434, 34.75220489501953, 36.806310176849365, 38.87196326255798, 40.917338609695435, 42.98487663269043, 45.01588249206543, 76.85571885108948, 78.57907915115356, 95.15355467796326, 98.31377840042114, 100.00097823143005, 102.04561829566956]",6.835391283,17.6928274632
35,35,5,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 02:53:11.743169536,101.1117627621,"[1.7205255031585693, 7.8692240715026855, 25.732327938079834, 32.59908938407898, 34.289143562316895, 36.34397506713867, 38.4225914478302, 40.45342993736267, 42.498430490493774, 44.54699969291687, 76.38004565238953, 78.09461545944214, 93.90391373634338, 97.05527257919312, 98.73429775238037, 100.77853965759277]",6.866761446,17.8631038666
36,36,6,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 02:55:14.555295488,105.5601670742,"[1.6968834400177002, 7.846099376678467, 25.683640241622925, 32.523844480514526, 34.204425573349, 36.247156381607056, 38.32893133163452, 40.374484062194824, 42.43378257751465, 44.467711210250854, 76.29744553565979, 77.9984827041626, 98.3456175327301, 101.51924395561218, 103.20269870758057, 105.23345494270325]",6.8402042389,17.8375408649
37,37,7,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 02:57:21.847040256,103.166646719,"[1.6760549545288086, 9.231310844421387, 27.007559537887573, 33.85696530342102, 35.54658627510071, 37.60330128669739, 39.665507316589355, 41.69981789588928, 43.75738787651062, 45.793601989746094, 77.6483404636383, 79.35877823829651, 95.95003175735474, 99.10961270332336, 100.802654504776, 102.8449478149414]",6.8494057655,17.7762486935
