,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,Fan Control #7,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #2,Fan #3,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Core #5,CPU Core #6,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Core #5.1,CPU Core #6.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Core #5.2,CPU Core #6.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Temperature,Write Amplification,Temperature.1,Used Space
10088,2022-03-21 16:30:10,60.0,100,100,100,100,100,100,0.92,1.008,3.3920002,3.40800023,0.992000043,0.9760001,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,25.5,27,25.5,15,23,25,1936.87231,2170.418,16.40625,10.9375,8.59375,3.90625,2.34375,3.125,7.552081,25,25,26,24,24,23,26,4005.524,4005.524,4005.524,4005.524,4005.524,4005.524,16.1644173,13.8666611,0,1.61325657,100.1381,45.46176,7.23388672,8.678139,53,54,0,0,0,54,41,0,904,1750,619,0.8,0.85,0.8,51,5,0,100,1113.12048,25.0,1.51965058,36.0,31.7065659
10089,2022-03-21 16:30:11,60.0,100,100,100,100,100,100,0.936000049,1.008,3.3920002,3.40800023,0.992000043,0.9760001,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.016,1.016,25.5,27,25.5,15,23,25,1923.0769,2170.418,10.9375,12.5,7.03125,7.03125,2.34375,4.6875,7.421875,28,26,25,34,23,25,34,4005.52539,4005.52539,4005.52539,4005.52539,4005.52539,4005.52539,16.9433651,14.70455,0,1.65686774,100.13813,46.19715,7.35090256,8.561123,54,54,0,0,0,54,44,188,910,1750,705,0.8,0.85,0.8,61,6,4,100,1113.12048,25.0,1.51965058,36.0,31.7065659
10090,2022-03-21 16:30:12,60.0,100,100,100,100,100,100,0.992000043,1.008,3.3920002,3.40800023,0.992000043,0.9760001,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.016,1.016,25.5,27,25.5,15,23,25,1912.18127,2173.913,14.84375,18.75,16.40625,4.6875,12.5,6.25,12.2395811,30,26,25,25,31,24,31,4005.524,4005.524,4005.524,4005.524,4005.524,4005.524,20.0367661,16.8921356,0,1.77107358,100.1381,45.864254,7.29793167,8.614094,51,52,0,0,0,51,12,984,792,266,59,0.775000036,0.675,0.8,0,1,25,100,1113.12048,25.0,1.51965058,36.0,31.7065659
10091,2022-03-21 16:30:13,60.0,100,100,100,100,100,100,0.960000038,1.008,3.3920002,3.40800023,1.0,0.9760001,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.016,1.016,25.5,27,25.5,15,23,25,1928.57141,2170.418,13.28125,10.9375,6.25,42.1875,5.46875,4.6875,13.8020811,23,24,23,29,22,24,29,4005.52466,4005.52466,4005.52466,4005.52466,4005.52466,4005.52466,19.1066818,14.9456377,0,1.455717,100.138115,45.57964,7.25264359,8.659382,51,52,0,0,0,51,17,1254,793,1076,92,0.775000036,0.85,0.8,2,0,33,100,1113.12048,25.0,1.51965058,36.0,31.7065659
10092,2022-03-21 16:30:14,60.0,100,100,100,100,100,100,1.008,1.008,3.3920002,3.40800023,1.0,0.9760001,1.008,3.3920002,3.26400018,0.504,0.6,0.528,0.992000043,1.008,1.016,25.0,27,25.5,15,23,25,1936.87231,2166.934,35.15625,25.0,9.375,7.8125,26.5625,4.6875,18.0989571,26,29,25,27,27,25,29,4005.52417,4005.52417,4005.52417,4005.52417,4005.52417,4005.52417,27.9339466,24.7086029,0,2.02932334,100.138107,47.29944,7.52629852,8.385727,50,50,0,0,0,50,11,1336,803,202,89,0.775000036,0.675,0.8,2,1,35,100,1113.12048,25.0,1.51965058,36.0,31.7065659
10093,2022-03-21 16:30:15,60.0,100,100,100,100,100,100,0.984,1.008,3.3920002,3.40800023,0.992000043,0.9760001,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.016,1.016,25.0,27,25.5,15,23,25,1936.87231,2177.41943,36.71875,7.8125,9.375,3.125,22.65625,17.1875,16.1458321,29,26,31,25,24,24,31,4005.52466,4005.52466,4005.52466,4005.52466,4005.52466,4005.52466,26.657217,23.371479,0,2.05269551,100.138115,48.575676,7.729374,8.18265152,50,50,0,0,0,50,16,1363,791,932,162,0.8,0.85,0.8,9,1,35,100,1113.12048,25.0,1.51965058,36.0,31.7065659
10094,2022-03-21 16:30:16,60.0,100,100,100,100,100,100,1.008,1.008,3.3920002,3.40800023,1.0,0.9760001,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,25.5,27,25.5,15,23,25,1925.82031,2170.418,24.6153831,10.0000019,20.8293266,17.6923027,37.6923065,13.0769253,20.6510372,27,26,30,30,32,27,32,4005.52368,4005.52368,4005.52368,4005.52368,4005.52368,4005.52368,28.8279362,25.5209217,0,2.386977,100.138092,49.3984528,7.86029434,8.051731,50,52,0,0,0,50,16,1372,790,682,292,0.8,0.85,0.8,22,5,36,100,1113.12048,25.0,1.51965058,36.0,31.7065659
10095,2022-03-21 16:30:17,60.0,100,100,100,100,100,100,0.992000043,1.008,3.3920002,3.40800023,0.992000043,0.9760001,1.008,3.3920002,3.26400018,0.504,0.6,0.528,0.992000043,1.008,1.016,25.5,27,25.5,15,23,25,1923.0769,2170.418,26.5625,14.84375,17.15144,11.71875,31.25,8.59375,18.3533669,28,26,25,25,27,24,28,4005.52515,4005.52515,4005.52515,4005.52515,4005.52515,4005.52515,26.63972,23.4356155,0,2.22433233,100.13813,50.2352524,7.99344635,7.918579,50,52,0,0,0,50,11,1375,792,250,52,0.8,0.675,0.8,0,1,36,100,1113.12048,25.0,1.51965058,36.0,31.7065659
10096,2022-03-21 16:30:18,60.0,100,100,100,100,100,100,1.008,1.008,3.3920002,3.40800023,1.0,0.9760001,1.008,3.3920002,3.26400018,0.504,0.6,0.528,0.992000043,1.008,1.016,25.5,27,25.5,15,23,25,1914.89368,2177.41943,31.5384636,13.0769253,15.3846149,9.230768,30.76923,6.92307949,17.8205185,30,31,24,25,28,24,31,4005.525,4005.525,4005.525,4005.525,4005.525,4005.525,27.7494259,24.36053,0,2.14200068,100.138123,51.61705,8.213318,7.69870758,49,50,0,0,0,49,10,0,792,202,59,0.775000036,0.675,0.8,0,1,0,100,1113.12048,25.0,1.51965058,36.0,31.7065659
10097,2022-03-21 16:30:19,60.0,100,100,100,100,100,100,1.0,1.008,3.3920002,3.40800023,0.992000043,0.9760001,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,25.5,27,25.5,15,23,25,1914.89368,2173.913,15.3846149,13.0769253,9.230768,15.3846149,10.0000019,28.46154,15.2564049,24,25,23,24,24,24,25,4005.52368,4005.52368,4005.52368,4005.52368,4005.52368,4005.52368,22.121479,18.5858135,0,1.71871817,100.138092,51.90039,8.258404,7.65362167,51,52,0,0,0,51,28,0,813,1490,362,0.775000036,0.85,0.8,20,2,0,100,1113.12048,25.0,1.51965058,36.0,31.7065659
