,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,Fan Control #7,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #2,Fan #3,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Core #5,CPU Core #6,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Core #5.1,CPU Core #6.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Core #5.2,CPU Core #6.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Temperature,Write Amplification,Temperature.1,Used Space
3288,2022-03-21 14:35:19,60.0,100,100,100,100,100,100,0.952,1.008,3.37600017,3.3920002,0.992000043,0.9760001,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,25.0,27,25.5,15,23,25,1925.82031,2170.418,10.9375,12.5,7.03125,8.59375,8.59375,3.90625,8.59375,24,25,28,24,22,24,28,4005.52466,4005.52466,4005.52466,4005.52466,4005.52466,4005.52466,15.0237455,12.4746084,0,1.43568444,100.138115,61.0110855,9.708099,6.203926,54,54,0,0,0,55,39,1323,1022,1750,310,0.775000036,0.85,0.818,16,4,34,100,1113.12048,25.0,1.51963615,37.0,31.705307
3289,2022-03-21 14:35:20,60.0,100,100,100,100,100,100,0.960000038,1.008,3.37600017,3.3920002,0.992000043,0.9760001,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,25.0,27,25.5,15,23,25,1934.09741,2170.418,29.6875,16.40625,9.375,4.6875,4.6875,7.03125,11.9791689,24,29,23,23,22,24,29,4005.52515,4005.52515,4005.52515,4005.52515,4005.52515,4005.52515,17.1868382,14.9978371,0,1.3760016,100.138123,60.9056,9.691315,6.22071075,54,56,0,0,0,55,42,1370,1078,1750,396,0.775000036,0.85,0.91200006,19,7,36,100,1113.12048,25.0,1.51963615,37.0,31.705307
3290,2022-03-21 14:35:21,60.0,100,100,100,100,100,100,0.952,1.008,3.37600017,3.3920002,0.992000043,0.9760001,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,25.0,27,25.5,15,23,25,1934.09741,2170.418,21.875,16.40625,7.8125,3.90625,4.6875,2.34375,9.505206,31,25,23,23,22,24,31,4005.523,4005.523,4005.523,4005.523,4005.523,4005.523,16.6002064,14.4195309,0,1.34783816,100.138077,60.8891335,9.688694,6.22333145,54,56,0,0,0,55,49,1412,1181,1750,528,0.775000036,0.85,0.91200006,25,9,37,100,1113.12048,25.0,1.51963615,37.0,31.78756
3291,2022-03-21 14:35:22,60.0,100,100,100,100,100,100,0.92,1.008,3.3920002,3.3920002,0.992000043,0.9760001,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.016,1.016,25.0,27,25.5,15,23,25,1920.34143,2166.934,23.84615,16.9230766,7.69230747,5.384612,4.615384,3.076923,10.25641,29,25,22,23,22,24,30,4005.52563,4005.52563,4005.52563,4005.52563,4005.52563,4005.52563,16.114172,13.8143826,0,1.31281483,100.138138,60.75821,9.667862,6.24416351,54,56,0,0,0,54,26,1452,790,1694,262,0.8,0.85,0.8,20,3,38,100,1113.12048,25.0,1.51963615,37.0,31.78756
3292,2022-03-21 14:35:23,60.0,100,100,100,100,100,100,0.92,1.008,3.37600017,3.40800023,0.992000043,0.9760001,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,25.0,27,25.5,15,23,25,1923.0769,2170.418,27.34375,14.0625,7.03125,7.03125,7.03125,7.03125,11.5885439,30,24,25,24,23,23,30,4005.52441,4005.52441,4005.52441,4005.52441,4005.52441,4005.52441,16.3326435,13.3737431,0,1.32154059,100.138107,60.6629639,9.652706,6.25931931,54,56,0,0,0,54,27,1484,790,1740,186,0.8,0.85,0.8,12,2,39,100,1113.12048,25.0,1.51963615,37.0,31.78756
3293,2022-03-21 14:35:24,60.0,100,100,100,100,100,100,0.91200006,1.008,3.37600017,3.40800023,0.992000043,0.9760001,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,25.0,27,25.5,15,23,25,1914.89368,2173.913,25.0,21.09375,10.15625,10.15625,10.15625,6.25,13.8020811,24,24,24,23,28,24,28,4005.52466,4005.52466,4005.52466,4005.52466,4005.52466,4005.52466,16.0617466,13.2921629,0,1.31550539,100.138115,60.5648155,9.637089,6.27493668,54,56,0,0,0,54,28,1506,937,1750,248,0.9620001,0.85,0.818,13,4,39,100,1113.12048,25.0,1.51963615,37.0,31.78756
3294,2022-03-21 14:35:25,60.0,100,100,100,100,100,100,0.872000039,1.008,3.37600017,3.40800023,0.992000043,0.9760001,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,25.0,27,25.5,15,23,25,1914.89368,2170.418,25.3846169,16.1538486,9.230768,6.92307949,4.615384,5.384612,11.2820568,27,24,23,24,23,23,27,4005.52441,4005.52441,4005.52441,4005.52441,4005.52441,4005.52441,16.5591736,13.9435978,0,1.32120049,100.138115,60.4655647,9.621296,6.29072952,53,56,0,0,0,53,27,1521,791,1712,208,0.8,0.85,0.8,13,3,40,100,1113.12048,25.0,1.51963615,37.0,31.78756
3295,2022-03-21 14:35:26,60.0,100,100,100,100,100,100,0.968000054,1.008,3.37600017,3.40800023,0.992000043,0.9760001,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.016,1.016,25.0,27,25.5,15,23,25,1925.82031,2173.913,27.34375,16.40625,8.59375,8.59375,3.90625,3.125,11.328125,27,26,24,24,24,23,27,4005.52344,4005.52344,4005.52344,4005.52344,4005.52344,4005.52344,16.0988655,13.1755075,0,1.31620741,100.138084,60.4713631,9.622219,6.28980637,53,56,0,0,0,53,31,1544,789,1690,369,0.775000036,0.85,0.8,25,6,40,100,1113.12048,25.0,1.51963615,37.0,31.78756
