,Unnamed: 0,iteration,game_name,game_params,init_time,total_time,times,level,load
10,10,0,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:05:05.129545472-04:00,121.8436613083,"[1.7021570205688477, 9.858210802078247, 56.711875438690186, 59.5473153591156, 66.73976969718933, 68.79217982292175, 110.08509397506714, 114.90465974807739, 117.75010323524475, 119.48520159721375, 121.50733304023743]",7.665009260177612,56.881558895111084
11,11,1,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:07:26.988830976-04:00,127.1228706837,"[1.6936731338500977, 9.809505939483643, 56.666983127593994, 59.50720143318176, 67.36597657203674, 69.36919260025024, 115.38603901863098, 120.21503043174744, 123.06865668296814, 124.7842116355896, 126.79980802536011]",7.682617664337158,57.5564706325531
12,12,2,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:09:54.127204608-04:00,125.8088622093,"[1.7055203914642334, 9.805806636810303, 56.653979778289795, 59.488802671432495, 66.67656111717224, 68.71818780899048, 114.08434581756592, 118.91365003585815, 121.75899982452393, 123.45878720283508, 125.47877073287964]",7.674654006958008,56.87075448036194
13,13,3,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:12:19.947605760-04:00,123.2897713184,"[1.7001385688781738, 7.874298810958862, 54.727150201797485, 57.56447958946228, 64.67919445037842, 66.71643424034119, 111.58142685890198, 116.41838335990906, 119.2706549167633, 120.95508289337158, 122.9579086303711]",7.689228057861328,56.804895639419556
14,14,4,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:14:43.253224704-04:00,121.9732842445,"[1.699836254119873, 7.838043689727783, 54.70754098892212, 57.544169425964355, 64.77533984184265, 66.80556058883667, 110.22671508789062, 115.0585343837738, 117.91067242622375, 119.62017130851746, 121.64039731025696]",7.68395733833313,56.93729615211487
15,15,5,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:17:05.243618048-04:00,127.3746378422,"[1.6940202713012695, 9.811506271362305, 56.6629581451416, 59.49382543563843, 67.3579831123352, 69.37277412414551, 115.60717940330505, 120.44563055038452, 123.29594039916992, 125.01695799827576, 127.03896999359131]",7.688760995864868,57.5464768409729
16,16,6,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:30:57.067805184-04:00,126.6274504662,"[1.7058641910552979, 7.146342992782593, 53.98837327957153, 56.82499980926514, 64.67611145973206, 66.70816349983215, 114.93155360221863, 119.75598096847534, 122.59805965423584, 124.2979462146759, 126.30141830444336]",7.666506052017212,57.52976846694946
17,17,7,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:33:23.701425152-04:00,126.8016557693,"[1.7131726741790771, 9.879783391952515, 56.71913719177246, 59.557220458984375, 67.43289852142334, 69.47456240653992, 115.0888614654541, 119.90346693992615, 122.74112105369568, 124.45413136482239, 126.4738335609436]",7.652259588241577,57.553115129470825
18,18,8,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:35:50.567569664-04:00,123.1634230614,"[1.7208664417266846, 7.832484006881714, 54.69234538078308, 57.5293071269989, 66.06981086730957, 68.08844637870789, 111.45130467414856, 116.26751184463501, 119.12403225898743, 120.8267080783844, 122.8398163318634]",7.672727584838867,58.237326860427856
19,19,9,CivVI,"{'move_time': 0.5, 'kill_mode': 'None', 'window_names': [""Sid Meier's Civilization VI (DX12)""]}",2022-03-21 14:38:13.747488512-04:00,125.1467504501,"[1.704850673675537, 7.787210702896118, 54.63512682914734, 57.47175741195679, 64.75004458427429, 66.78570437431335, 113.45291042327881, 118.2743628025055, 121.10780501365662, 122.78730654716492, 124.82650518417358]",7.654894590377808,56.962833881378174
20,20,0,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 14:44:43.603565824-04:00,137.1665763855,"[1.6986267566680908, 113.35746455192566, 136.8433563709259]",23.485891819000244,111.65883779525757
21,21,1,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 14:47:22.306685696-04:00,77.223944664,"[1.7030715942382812, 59.80693316459656, 76.87823557853699]",17.07130241394043,58.103861570358276
22,22,2,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 14:49:00.990832384-04:00,76.2273640633,"[1.685434103012085, 58.94093942642212, 75.89532923698425]",16.954389810562134,57.255505323410034
23,23,3,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 14:50:38.680368384-04:00,76.6551604271,"[1.69697904586792, 59.24094533920288, 76.32139134407043]",17.080446004867554,57.54396629333496
24,24,4,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 14:52:16.786213120-04:00,76.3251206875,"[1.6914849281311035, 59.0671763420105, 75.9758460521698]",16.9086697101593,57.375691413879395
25,25,5,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 14:53:54.586870016-04:00,76.5082280636,"[1.6935441493988037, 59.023767948150635, 76.19150924682617]",17.167741298675537,57.33022379875183
26,26,6,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 14:55:32.553649408-04:00,77.0974671841,"[1.694314956665039, 59.75645875930786, 76.74794840812683]",16.99148964881897,58.06214380264282
27,27,7,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 14:57:11.163484416-04:00,76.5322842598,"[1.7026538848876953, 59.779799938201904, 76.1936731338501]",16.413873195648193,58.07714605331421
28,28,8,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 14:58:49.155126272-04:00,77.5884947777,"[1.6946523189544678, 59.61747074127197, 77.26550436019897]",17.648033618927002,57.922818422317505
29,29,9,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-21 15:00:28.213564928-04:00,77.6891331673,"[1.704697847366333, 59.73211741447449, 77.3396987915039]",17.60758137702942,58.027419567108154
30,30,0,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:08:02.333826304-04:00,114.2706816196,"[1.6918396949768066, 8.545386552810669, 26.419000387191772, 33.26668906211853, 34.95964241027832, 37.731651067733765, 39.82007431983948, 47.4566125869751, 49.508894205093384, 52.90003728866577, 84.73709487915039, 86.45951986312866, 107.0390191078186, 110.21972131729126, 111.89675307273865, 113.93936443328857]",87.5203640460968,17.873613834381104
31,31,1,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:10:18.257441536-04:00,103.4136135578,"[1.7071096897125244, 9.914640426635742, 27.72980046272278, 34.582462310791016, 36.24970269203186, 38.288301944732666, 40.33217453956604, 42.366044759750366, 44.412662506103516, 47.11219263076782, 78.96064972877502, 80.65466403961182, 96.23467254638672, 99.38837742805481, 101.06607961654663, 103.09462356567383]",75.36482310295105,17.815160036087036
32,32,2,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:12:23.306459904-04:00,106.192792654,"[1.7206356525421143, 8.51737928390503, 26.219630479812622, 33.067976236343384, 34.73448157310486, 36.79099988937378, 38.841747999191284, 40.85170769691467, 42.898324728012085, 45.63581418991089, 77.47929644584656, 79.17821645736694, 98.97119688987732, 102.14545440673828, 103.82539582252502, 105.86476683616638]",79.64513635635376,17.702251195907593
33,33,3,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:14:31.107197696-04:00,103.9783446789,"[1.6907355785369873, 8.501583337783813, 26.85013747215271, 33.701172828674316, 35.36912512779236, 38.1281201839447, 40.17634057998657, 42.190401792526245, 44.23213601112366, 46.26652455329895, 78.11440873146057, 79.81003785133362, 96.75486874580383, 99.93024778366089, 101.60908007621765, 103.64699864387512]",76.79686117172241,18.348554134368896
34,34,4,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:16:36.726218752-04:00,103.5114338398,"[1.7052106857299805, 8.570521354675293, 26.3517849445343, 33.20030069351196, 34.86920714378357, 36.909212827682495, 38.95229959487915, 40.96988773345947, 43.0145263671875, 45.033215045928955, 76.85979843139648, 78.55651450157166, 96.3008930683136, 99.46035027503967, 101.1361072063446, 103.17948055267334]",76.82769560813904,17.78126358985901
35,35,5,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:18:41.877610752-04:00,106.3576948643,"[1.6976041793823242, 8.552241563796997, 26.281341314315796, 33.12824630737305, 34.801957845687866, 36.85135531425476, 38.91998529434204, 40.95559477806091, 42.982478857040405, 44.98151254653931, 76.81578278541565, 78.52458810806274, 99.13522243499756, 102.30871844291687, 103.9945900440216, 106.03694796562195]",79.75560665130615,17.7290997505188
36,36,6,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:20:49.912050432-04:00,102.175211668,"[1.705559492111206, 8.551095962524414, 26.422637462615967, 33.259968280792236, 34.93405032157898, 36.97359037399292, 39.044750452041626, 41.052653312683105, 43.080681562423706, 45.096343755722046, 76.95975685119629, 78.65790271759033, 94.97084140777588, 98.13408875465393, 99.81945657730103, 101.84599328041077]",75.4233558177948,17.871541500091553
37,37,7,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:22:53.732544512-04:00,104.1216557026,"[1.7013120651245117, 10.56560468673706, 28.324892044067383, 35.17974829673767, 36.84766244888306, 38.90606927871704, 40.96751141548157, 42.99052929878235, 45.046892166137695, 47.06085777282715, 78.90123200416565, 80.6091480255127, 96.93339467048645, 100.10123014450073, 101.76711750030518, 103.79754948616028]",75.4726574420929,17.759287357330322
38,38,8,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:24:59.495153920-04:00,101.9283862114,"[1.7084934711456299, 8.571184873580933, 26.20008397102356, 33.05815076828003, 34.7389132976532, 36.7782244682312, 38.82160544395447, 40.839311599731445, 42.901313066482544, 44.91577911376953, 76.76988339424133, 78.46098160743713, 94.70361137390137, 97.88847541809082, 99.57114362716675, 101.60159993171692]",75.40151596069336,17.628899097442627
39,39,9,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 15:27:03.016469504-04:00,101.9637856483,"[1.7078444957733154, 8.550810098648071, 26.215510368347168, 33.0676953792572, 34.75221872329712, 36.791199922561646, 38.855302572250366, 40.88602542877197, 42.91455006599426, 44.930909156799316, 76.77828669548035, 78.49012207984924, 94.77799320220947, 97.93008637428284, 99.6021876335144, 101.63178825378418]",75.41627788543701,17.664700269699097
40,40,0,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 15:50:10.164535552-04:00,65.2071518898,"[1.697885513305664, 36.59588432312012, 38.615068435668945, 64.86956977844238]",26.254501342773438,34.89799880981445
41,41,1,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 15:51:36.850725120-04:00,59.4938220978,"[1.7123901844024658, 35.14531087875366, 37.16142392158508, 59.166269302368164]",22.00484538078308,33.432920694351196
42,42,2,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 15:52:57.803615744-04:00,54.1181092262,"[1.6951804161071777, 34.59940838813782, 36.60551834106445, 53.77445936203003]",17.168941020965576,32.90422797203064
43,43,3,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 15:54:13.378420736-04:00,54.5208866596,"[1.6820473670959473, 33.643134117126465, 35.65501832962036, 54.19726848602295]",18.542250156402588,31.961086750030518
44,44,4,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 15:55:29.414207744-04:00,54.6566355228,"[1.6801230907440186, 33.708354234695435, 35.72944450378418, 54.32778596878052]",18.598341464996338,32.028231143951416
45,45,5,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 15:56:45.531074816-04:00,53.3386433125,"[1.702984094619751, 33.84388494491577, 35.85798668861389, 53.00380253791809]",17.1458158493042,32.14090085029602
46,46,6,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 15:58:00.340678912-04:00,54.0754504204,"[1.7050318717956543, 33.18440628051758, 35.19235277175903, 53.746450901031494]",18.55409812927246,31.479374408721924
47,47,7,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 15:59:15.893054720-04:00,53.8531236649,"[1.692640781402588, 33.064759969711304, 35.08951663970947, 53.506897926330566]",18.417381286621094,31.372119188308716
48,48,8,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 16:00:31.225376768-04:00,54.1021020412,"[1.6761009693145752, 33.13567662239075, 35.15888428688049, 53.7553014755249]",18.59641718864441,31.459575653076172
49,49,9,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 16:01:46.822608128-04:00,53.9653708935,"[1.6995189189910889, 33.838430643081665, 35.84705853462219, 53.63217830657959]",17.785119771957397,32.138911724090576
50,50,0,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:03:02.251642368-04:00,84.2867035866,"[1.728543758392334, 13.208962202072144, 65.79525542259216, 68.03249979019165, 70.19875812530518, 83.89357113838196]",15.861071348190308,52.58629322052002
51,51,1,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:04:48.006997504-04:00,48.0218622684,"[1.6921000480651855, 5.720210552215576, 30.411802530288696, 32.5499267578125, 34.684290647506714, 47.6279034614563]",15.077976703643799,24.69159197807312
52,52,2,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:05:57.505613568-04:00,46.295317173,"[1.7152268886566162, 7.843459367752075, 29.39569330215454, 31.492868661880493, 33.63617444038391, 45.95871043205261]",14.46584177017212,21.552233934402466
53,53,3,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:07:05.291158016-04:00,38.5944650173,"[1.7012865543365479, 5.060748815536499, 21.880549907684326, 23.97815251350403, 26.102985620498657, 38.17901277542114]",14.200860261917114,16.819801092147827
54,54,4,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:08:05.372835328-04:00,39.1393647194,"[1.714104413986206, 4.430283784866333, 21.830390691757202, 24.019195318222046, 26.141742706298828, 38.806769609451294]",14.787574291229248,17.40010690689087
55,55,5,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:09:06.040919808-04:00,38.417753458,"[1.7149755954742432, 5.109133243560791, 21.445072889328003, 23.647448301315308, 25.790440797805786, 38.08380317687988]",14.436354875564575,16.335939645767212
56,56,6,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:10:05.977223424-04:00,39.1822440624,"[1.7226834297180176, 5.1079182624816895, 22.242563247680664, 24.388275384902954, 26.52302050590515, 38.85061073303223]",14.462335348129272,17.134644985198975
57,57,7,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:11:06.676871168-04:00,39.1036729813,"[1.7113566398620605, 5.0785136222839355, 21.84678554534912, 23.988104820251465, 26.110663414001465, 38.58524179458618]",14.597136974334717,16.768271923065186
58,58,8,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:12:07.273749248-04:00,38.8582475185,"[1.6958532333374023, 4.427638053894043, 21.166186094284058, 23.29075598716736, 25.446463346481323, 38.523123025894165]",15.232367038726807,16.738548040390015
59,59,9,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 16:13:07.800336896-04:00,38.5333149433,"[1.7161595821380615, 4.436458587646484, 21.60207962989807, 23.777390718460083, 25.93769097328186, 38.114614725112915]",14.337224006652832,17.165621042251587
60,60,0,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:14:07.869912320-04:00,51.4404094219,"[1.7177536487579346, 37.79508328437805, 44.10072112083435, 46.18377161026001, 51.11318039894104]",4.92940878868103,42.382967472076416
61,61,1,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:15:20.776120576-04:00,46.9378693104,"[1.701284408569336, 33.42169189453125, 38.29393529891968, 40.332332611083984, 46.615721464157104]",6.28338885307312,36.59265089035034
62,62,2,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:16:29.181344512-04:00,44.5272524357,"[1.7004079818725586, 30.939428091049194, 37.25174045562744, 39.311518907547, 44.20610785484314]",4.894588947296143,35.55133247375488
63,63,3,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:17:35.175666176-04:00,43.2292966843,"[1.7056400775909424, 31.026133060455322, 36.64953064918518, 38.73754358291626, 42.89419341087341]",4.156649827957153,34.94389057159424
64,64,4,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:18:39.856627968-04:00,43.0001518726,"[1.7103655338287354, 30.1628315448761, 35.72582268714905, 37.77457928657532, 42.67202949523926]",4.89745020866394,34.01545715332031
65,65,5,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:19:44.322839040-04:00,44.6443254948,"[1.715526819229126, 31.801345825195312, 37.36193299293518, 39.42299270629883, 44.3181939125061]",4.895201206207275,35.646406173706055
66,66,6,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:20:50.472893696-04:00,44.6457240582,"[1.712965726852417, 31.081266403198242, 37.36766862869263, 39.438897371292114, 44.31558108329773]",4.876683712005615,35.65470290184021
67,67,7,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:21:56.580817920-04:00,43.9637081623,"[1.6956846714019775, 31.060998916625977, 36.64833116531372, 38.725624322891235, 43.632591009140015]",4.906966686248779,34.95264649391174
68,68,8,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:23:02.069035520-04:00,43.7395863533,"[1.6934187412261963, 30.241124391555786, 36.49204611778259, 38.54964470863342, 43.40639567375183]",4.856750965118408,34.7986273765564
69,69,9,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 16:24:07.277850880-04:00,43.194242239,"[1.6997566223144531, 30.361538410186768, 35.927923917770386, 37.98427057266235, 42.86060428619385]",4.876333713531494,34.22816729545593
70,70,0,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 16:25:11.933176320-04:00,93.8454141617,"[1.8202836513519287, 37.65797519683838, 39.69843363761902, 41.707568883895874, 43.73545265197754, 87.95597100257874, 93.51562213897705]",49.78016948699951,37.87814998626709
71,71,1,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 16:27:07.427256832-04:00,58.7366371155,"[1.6922597885131836, 24.364248991012573, 26.373758792877197, 28.396793365478516, 30.420997142791748, 56.38152289390564, 58.41424298286438]",27.993245840072632,24.681499004364014
72,72,2,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 16:28:27.789748992-04:00,51.7006185055,"[1.7067310810089111, 24.423993587493896, 26.431946754455566, 28.45116114616394, 30.461271047592163, 49.32488298416138, 51.37834548950195]",20.91707444190979,24.725215673446655
73,73,3,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 16:29:41.120432896-04:00,51.141346693,"[1.712517261505127, 22.37444519996643, 24.409594774246216, 26.402498483657837, 28.43159770965576, 48.79534435272217, 50.81604218482971]",22.38444447517395,22.69707751274109
74,74,4,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 16:30:53.879382528-04:00,48.9393355846,"[1.712463140487671, 22.39763331413269, 24.407615900039673, 26.430125951766968, 28.43769121170044, 46.5865843296051, 48.61358380317688]",20.17589259147644,22.695152759552002
75,75,5,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 16:32:04.417288704-04:00,48.2468166351,"[1.7099897861480713, 21.62720251083374, 23.65674138069153, 25.659981727600098, 27.687278747558594, 45.866682291030884, 47.92282748222351]",20.235548734664917,21.946751594543457
76,76,6,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 16:33:14.278662656-04:00,49.0082569122,"[1.712428092956543, 22.351069450378418, 24.360299587249756, 26.38805389404297, 28.406732320785522, 46.64987516403198, 48.6742479801178]",20.267515659332275,22.647871494293213
77,77,7,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 16:34:24.885143808-04:00,57.3628458977,"[1.707308053970337, 22.37132501602173, 24.406221628189087, 26.413594245910645, 28.41826581954956, 54.97697591781616, 57.03678822517395]",28.61852240562439,22.69891357421875
