,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,Fan Control #7,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #2,Fan #3,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Core #5,CPU Core #6,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Core #5.1,CPU Core #6.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Core #5.2,CPU Core #6.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1
3488,2022-03-20 01:18:42,60.0,100,100,100,100,100,100,0.992000043,1.0,3.3920002,3.3920002,0.992000043,0.9760001,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.008,27.0,27,26.0,15,23,25,1923.0769,2166.934,36.363636,26.51515,25.0,20.4545441,28.7878819,31.818182,28.1565666,35,29,27,29,27,29,35,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,32.2264,29.8789883,0,2.216567,100.138031,50.5025635,8.03598,7.876045,55,56,0,0,0,64,133,1572,1734,1750,1266,0.9620001,0.85,0.91200006,99,49,41,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3489,2022-03-20 01:18:43,60.0,100,100,100,100,100,100,1.0,1.0,3.3920002,3.37600017,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.0,27,25.5,15,23,25,1923.0769,2166.934,16.93548,24.19355,18.5483875,25.0,16.129034,31.4516125,22.0430069,27,27,25,27,27,27,28,4005.52319,4005.52319,4005.52319,4005.52319,4005.52319,4005.52319,28.1082878,25.82477,0,2.04214525,100.138084,50.5751762,8.047535,7.86449051,56,56,0,0,0,64,134,1594,1738,1750,1266,0.9620001,0.85,0.91200006,99,49,41,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3490,2022-03-20 01:18:44,60.0,100,100,100,100,100,100,0.9760001,1.008,3.3920002,3.40800023,1.0,0.968000054,1.016,3.3920002,3.26400018,0.504,0.6,0.528,0.992000043,1.008,1.016,27.0,27,26.0,15,23,25,1923.0769,2173.913,23.9302864,26.26202,36.9230728,23.2812519,26.9230728,33.07692,28.399437,33,28,29,29,28,33,33,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,31.95598,29.0693665,0,2.09911251,100.138039,50.69416,8.066467,7.845558,53,54,0,0,0,61,131,1622,1738,1750,1266,0.9620001,0.85,0.91200006,99,48,42,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3491,2022-03-20 01:18:45,60.0,100,100,100,100,100,100,0.968000054,1.008,3.3920002,3.40800023,1.0,0.9760001,1.008,3.3920002,3.26400018,0.504,0.6,0.528,1.0,1.016,1.016,27.0,27,25.5,15,23,25,1934.09741,2170.418,25.2852211,37.921627,29.36508,41.0094261,23.8095226,30.1587276,31.2582664,34,32,38,33,29,34,38,4005.52148,4005.52148,4005.52148,4005.52148,4005.52148,4005.52148,35.13659,31.9509583,0,2.10639548,100.138039,49.9713974,7.951462,7.96056366,47,50,0,0,0,47,10,1654,791,200,61,0.775000036,0.675,0.8,1,1,43,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3492,2022-03-20 01:18:46,60.0,100,100,100,100,100,100,0.9760001,1.008,3.3920002,3.40800023,1.0,0.9760001,1.008,3.3920002,3.26400018,0.504,0.6,0.528,1.0,1.016,1.016,27.0,27,25.5,15,23,25,1923.0769,2173.913,35.15625,37.5,32.8125,46.875,50.0,39.0625,40.234375,36,32,35,34,32,34,34,4005.52075,4005.52075,4005.52075,4005.52075,4005.52075,4005.52075,39.173645,35.53757,0,2.172686,100.138016,51.7832336,8.239761,7.672264,46,48,0,0,0,46,10,1689,791,200,43,0.775000036,0.675,0.8,0,1,44,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3493,2022-03-20 01:18:47,60.0,100,100,100,100,100,100,0.992000043,1.008,3.3920002,3.40800023,1.0,0.968000054,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.016,1.016,27.0,27,25.5,15,23,25,1923.0769,2180.937,23.4375,22.65625,44.53125,31.25,20.3125,28.125,28.3854179,30,30,32,34,33,28,34,4005.52246,4005.52246,4005.52246,4005.52246,4005.52246,4005.52246,31.4605846,27.7062836,0,1.837487,100.138062,52.08535,8.287834,7.62419128,46,48,0,0,0,46,10,1684,791,202,45,0.775000036,0.675,0.8,0,1,44,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3494,2022-03-20 01:18:48,60.0,100,100,100,100,100,100,0.968000054,1.008,3.3920002,3.40800023,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.504,0.6,0.528,0.992000043,1.016,1.016,27.0,27,25.5,15,23,25,1914.89368,2173.913,19.53125,10.15625,29.6875,46.09375,20.3125,30.46875,26.0416679,35,34,34,35,36,33,36,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,30.2636929,26.3278542,0,1.7275815,100.138039,52.12455,8.294071,7.61795425,46,48,0,0,0,46,25,1667,787,1000,626,0.8,0.85,0.8,59,1,43,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3495,2022-03-20 01:18:49,60.0,100,100,100,100,100,100,1.008,1.008,3.3920002,3.3920002,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.504,0.6,0.528,0.992000043,1.008,1.016,27.0,28,26.0,15,23,25,1925.82031,2173.913,53.0769234,55.384613,58.4615364,59.23077,53.0769234,60.76923,56.66666,34,34,33,33,32,36,36,4005.52148,4005.52148,4005.52148,4005.52148,4005.52148,4005.52148,46.9110947,44.1540871,0,3.53862739,100.138039,52.9941673,8.432446,7.47958,53,54,0,0,0,60,121,1636,1733,1750,1266,0.9620001,0.85,0.91200006,97,35,43,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3496,2022-03-20 01:18:50,60.0,100,100,100,100,100,100,0.992000043,1.008,3.3920002,3.37600017,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.504,0.6,0.528,0.992000043,1.008,1.016,27.0,27,26.0,15,23,25,1931.33044,2173.913,59.375,62.5,57.03125,59.375,56.25,61.71875,59.375,35,39,31,34,34,35,38,4005.522,4005.522,4005.522,4005.522,4005.522,4005.522,46.78034,44.0940323,0,3.34954786,100.138054,53.52684,8.517204,7.394821,53,56,0,0,0,60,84,1604,1577,1750,1208,0.91200006,0.85,0.91200006,75,26,42,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3497,2022-03-20 01:18:51,60.0,100,100,100,100,100,100,0.992000043,1.008,3.3920002,3.37600017,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.0,27,26.0,15,23,25,1931.33044,2166.934,63.28125,62.5,46.09375,60.9375,54.6875,59.375,57.8125,36,35,35,37,33,34,36,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,46.56384,43.8890228,0,3.11925936,100.138031,53.17023,8.460461,7.451565,52,54,0,0,0,54,21,1593,796,1104,55,0.775000036,0.85,0.8,0,0,41,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3498,2022-03-20 01:18:52,60.0,100,100,100,100,100,100,0.992000043,1.008,3.3920002,3.40800023,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.504,0.6,0.528,1.0,1.016,1.016,27.0,27,25.5,15,23,25,1931.33044,2173.913,48.46154,46.1538429,46.1538429,38.4615364,56.92308,45.3846169,46.9230766,39,40,39,38,40,38,40,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,43.8958435,40.2983322,0,2.34734225,100.138046,52.87526,8.413525,7.498501,50,52,0,0,0,52,83,1618,1613,1750,1122,0.87500006,0.85,0.91200006,68,26,42,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3499,2022-03-20 01:18:53,60.0,100,100,100,100,100,100,0.992000043,1.008,3.3920002,3.37600017,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.008,27.5,27,26.0,15,23,25,1923.0769,2173.913,50.0,51.53846,42.3076859,48.46154,48.46154,59.23077,49.9999924,34,34,34,32,30,34,34,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,43.8625641,41.1572952,0,3.40980387,100.138031,53.63304,8.534103,7.377922,53,54,0,0,0,59,96,1601,1638,1750,1247,0.9620001,0.85,0.91200006,79,30,42,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3500,2022-03-20 01:18:54,60.0,100,100,100,100,100,100,1.0,1.0,3.3920002,3.3920002,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.504,0.6,0.528,0.992000043,1.008,1.016,27.5,27,26.0,15,23,25,1909.47668,2173.913,49.21875,56.25,50.78125,51.5625,46.875,58.59375,52.21354,35,34,34,36,35,35,36,4005.52051,4005.52051,4005.52051,4005.52051,4005.52051,4005.52051,46.1334534,43.4150658,0,3.486449,100.138008,53.30525,8.481945,7.43008041,54,56,0,0,0,61,121,1615,1733,1750,1257,0.806000054,0.85,0.91200006,87,35,42,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3501,2022-03-20 01:18:55,60.0,100,100,100,100,100,100,1.008,1.008,3.3920002,3.3920002,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.5,27,25.5,15,23,25,1923.0769,2173.913,35.9375,33.59375,36.71875,40.625,35.15625,47.65625,38.28125,33,33,34,34,33,34,34,4005.52368,4005.52368,4005.52368,4005.52368,4005.52368,4005.52368,40.97095,38.354805,0,3.340809,100.138092,53.3660469,8.491619,7.42040634,55,56,0,0,0,61,110,1641,1685,1750,1264,0.9620001,0.85,0.91200006,89,34,43,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3502,2022-03-20 01:18:56,60.0,100,100,100,100,100,100,0.984,1.0,3.3920002,3.37600017,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.008,27.5,28,26.0,15,23,25,1923.0769,2170.418,40.625,38.28125,34.375,42.96875,32.8125,51.5625,40.1041679,34,37,34,34,33,33,36,4005.521,4005.521,4005.521,4005.521,4005.521,4005.521,41.4066162,38.69495,0,3.40507245,100.138023,53.7618523,8.5546,7.35742569,54,56,0,0,0,60,93,1670,1620,1750,1242,0.9620001,0.85,0.91200006,74,28,43,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3503,2022-03-20 01:18:57,60.0,100,100,100,100,100,100,1.008,1.008,3.3920002,3.3920002,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.5,28,26.0,15,23,25,1934.09741,2173.913,37.6923065,37.6923065,37.6923065,41.53846,29.2307682,50.0,38.97436,35,31,29,32,30,31,32,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,39.677887,37.0324936,0,3.34213138,100.138046,53.3508263,8.489197,7.42282867,55,56,0,0,0,61,113,1698,1660,1750,1266,0.9620001,0.85,0.91200006,92,35,44,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
3504,2022-03-20 01:18:58,60.0,100,100,100,100,100,100,1.008,1.0,3.3920002,3.3920002,0.992000043,0.968000054,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.5,27,26.0,15,23,25,1917.61365,2173.913,32.8125,38.28125,26.5625,38.28125,32.8125,43.75,35.4166679,32,33,31,33,31,33,33,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,38.1901,35.50614,0,3.2207253,100.138031,52.52635,8.358006,7.55402,54,56,0,0,0,58,36,1726,894,1616,219,0.775000036,0.85,0.8,9,4,45,100,1112.17517,69.1098,26,1.51983452,99,2047.1311,84.38278,26,1.51731551
