,Time,Fan Control #1,Fan Control #2,Fan Control #3,Fan Control #4,Fan Control #5,Fan Control #6,Fan Control #7,CPU VCore,Voltage #2,AVCC,3VCC,Voltage #5,Voltage #6,Voltage #7,3VSB,VBAT,VTT,Voltage #11,Voltage #12,Voltage #13,Voltage #14,Voltage #15,Temperature #1,Temperature #2,Temperature #3,Temperature #4,Temperature #5,Temperature #6,Fan #2,Fan #3,CPU Core #1,CPU Core #2,CPU Core #3,CPU Core #4,CPU Core #5,CPU Core #6,CPU Total,CPU Core #1.1,CPU Core #2.1,CPU Core #3.1,CPU Core #4.1,CPU Core #5.1,CPU Core #6.1,CPU Package,CPU Core #1.2,CPU Core #2.2,CPU Core #3.2,CPU Core #4.2,CPU Core #5.2,CPU Core #6.2,CPU Package.1,CPU Cores,CPU Graphics,CPU DRAM,Bus Speed,Memory,Used Memory,Available Memory,GPU Core,GPU Memory,GPU VRM Core,GPU VRM Memory #1,GPU VRM Memory #2,GPU Hot Spot,GPU Total,GPU Fan,GPU Core.1,GPU Memory.1,GPU SOC,GPU Core.2,GPU Memory.2,GPU SOC.1,GPU Core.3,GPU Memory.3,GPU Fan.1,Remaining Life,Total Bytes Written,Used Space,Temperature,Write Amplification,Remaining Life.1,Total Bytes Written.1,Used Space.1,Temperature.1,Write Amplification.1
8823,2022-03-20 02:48:29,60.0,100,100,100,100,100,100,0.960000038,1.008,3.3920002,3.40800023,0.992000043,0.960000038,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.5,28,25.5,15,23,25,1936.87231,2173.913,13.28125,17.1875,16.40625,27.34375,14.84375,8.59375,16.2760429,30,26,25,26,24,26,30,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,18.9019241,16.353487,0,1.56754494,100.138046,53.0197258,8.436512,7.47551346,51,54,0,0,0,51,30,1373,788,1732,345,0.775000036,0.85,0.8,20,4,36,100,1112.2771,69.10984,26,1.51979578,99,2049.127,84.37917,26,1.51799929
8824,2022-03-20 02:48:30,60.0,100,100,100,100,100,100,0.984,1.008,3.3920002,3.40800023,0.992000043,0.960000038,1.008,3.3920002,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.5,28,25.5,15,23,25,1923.0769,2173.913,20.3125,11.71875,7.8125,21.09375,7.8125,12.5,13.5416689,28,28,25,25,25,25,28,4005.522,4005.522,4005.522,4005.522,4005.522,4005.522,17.9302177,15.3962631,0,1.45691955,100.138046,53.07822,8.44582,7.4662056,51,54,0,0,0,51,26,1373,789,1742,284,0.775000036,0.85,0.8,12,2,36,100,1112.2771,69.10984,26,1.51979578,99,2049.127,84.37917,26,1.51799929
8825,2022-03-20 02:48:31,60.0,100,100,100,100,100,100,0.992000043,1.008,3.3920002,3.40800023,0.992000043,0.960000038,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.5,28,25.5,15,23,25,1925.82031,2173.913,10.76923,13.0769253,16.9230766,21.53846,12.3076916,10.76923,14.2307758,32,26,24,26,24,25,32,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,4005.52124,17.14634,14.6876841,0,1.43436682,100.138031,53.06779,8.44416,7.467865,50,54,0,0,0,51,35,1374,787,1622,518,0.775000036,0.85,0.8,31,6,36,100,1112.2771,69.10984,26,1.51979578,99,2049.127,84.37917,26,1.51799929
8826,2022-03-20 02:48:32,60.0,100,100,100,100,100,100,0.960000038,1.008,3.3920002,3.40800023,0.992000043,0.960000038,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.5,28,25.5,15,23,25,1914.89368,2173.913,10.0000019,13.8461533,13.8461533,19.9999981,10.76923,13.8461533,13.7179556,25,26,29,26,25,25,29,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,4005.52173,17.42022,14.9119492,0,1.4337455,100.138046,53.0745773,8.44524,7.46678543,50,54,0,0,0,50,26,1374,789,1728,286,0.8,0.85,0.8,17,4,36,100,1112.2771,69.10984,26,1.51979578,99,2049.127,84.37917,26,1.51799929
8827,2022-03-20 02:48:33,60.0,100,100,100,100,100,100,0.968000054,1.008,3.3920002,3.40800023,0.992000043,0.960000038,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.5,28,25.5,15,23,25,1914.89368,2173.913,10.9375,14.84375,15.625,18.75,14.84375,12.5,14.5833311,24,26,24,26,29,25,29,4005.52148,4005.52148,4005.52148,4005.52148,4005.52148,4005.52148,17.3004761,14.8079586,0,1.44220924,100.138031,53.0674324,8.444103,7.467922,50,54,0,0,0,50,32,1374,788,1694,417,0.775000036,0.85,0.8,27,5,36,100,1112.2771,69.10984,26,1.51979578,99,2049.127,84.37917,26,1.51799929
8828,2022-03-20 02:48:34,60.0,100,100,100,100,100,100,0.968000054,1.008,3.37600017,3.40800023,0.992000043,0.960000038,1.008,3.37600017,3.26400018,0.496000022,0.6,0.528,0.992000043,1.008,1.016,27.5,28,25.5,15,23,25,1925.82031,2166.934,15.3846149,16.1538486,13.0769253,20.1081753,11.5384579,6.153846,13.7359858,25,26,24,31,25,25,31,4005.52222,4005.52222,4005.52222,4005.52222,4005.52222,4005.52222,17.5258255,15.0076895,0,1.44230115,100.138054,53.0758934,8.44545,7.46657562,50,54,0,0,0,50,31,1375,789,1740,325,0.775000036,0.85,0.8,19,4,36,100,1112.2771,69.10984,26,1.51979578,99,2049.127,84.37917,26,1.51799929
