,Time,CPU Total,GPU Core,idx
0,2021-12-16 07:01:07,30.859375,31,0
1,2021-12-16 07:01:08,28.515625,30,1
2,2021-12-16 07:01:09,42.578125,31,2
3,2021-12-16 07:01:10,54.6875,30,3
4,2021-12-16 07:01:11,54.296875,30,4
5,2021-12-16 07:01:12,47.265625,31,5
6,2021-12-16 07:01:13,57.421875,30,6
7,2021-12-16 07:01:14,48.046875,30,7
8,2021-12-16 07:01:15,49.609375,31,8
9,2021-12-16 07:01:16,58.4615364,30,9
10,2021-12-16 07:01:17,30.46875,30,10
11,2021-12-16 07:01:18,91.015625,31,11
12,2021-12-16 07:01:19,89.0625,32,12
13,2021-12-16 07:01:20,55.46875,32,13
14,2021-12-16 07:01:21,54.6875,32,14
15,2021-12-16 07:01:22,57.421875,32,15
16,2021-12-16 07:01:23,52.734375,32,16
17,2021-12-16 07:01:24,55.46875,31,17
18,2021-12-16 07:01:25,53.88221,31,18
19,2021-12-16 07:01:26,56.3244057,31,19
20,2021-12-16 07:01:27,76.15385,31,20
21,2021-12-16 07:01:28,100.0,31,21
22,2021-12-16 07:01:29,100.0,32,22
23,2021-12-16 07:01:30,100.0,33,23
24,2021-12-16 07:01:31,100.0,33,24
25,2021-12-16 07:01:32,79.23077,33,25
26,2021-12-16 07:01:33,69.921875,33,26
27,2021-12-16 07:01:34,49.2307663,33,27
28,2021-12-16 07:01:35,82.421875,37,28
29,2021-12-16 07:01:36,70.3125,37,29
30,2021-12-16 07:01:37,79.296875,39,30
31,2021-12-16 07:01:38,63.28125,40,31
32,2021-12-16 07:01:39,63.28125,40,32
33,2021-12-16 07:01:40,68.75,40,33
34,2021-12-16 07:01:42,67.578125,42,34
35,2021-12-16 07:01:43,64.453125,38,35
36,2021-12-16 07:01:44,76.15385,37,36
37,2021-12-16 07:01:45,42.3076935,37,37
38,2021-12-16 07:01:46,44.921875,37,38
39,2021-12-16 07:01:47,42.96875,37,39
40,2021-12-16 07:01:48,49.9999924,37,40
41,2021-12-16 07:01:49,100.0,37,41
42,2021-12-16 07:01:50,96.09375,37,42
43,2021-12-16 07:01:51,74.23077,37,43
44,2021-12-16 07:01:52,55.384613,37,44
45,2021-12-16 07:01:53,55.078125,37,45
46,2021-12-16 07:01:54,60.15625,37,46
47,2021-12-16 07:01:55,62.109375,37,47
48,2021-12-16 07:01:56,66.796875,37,48
49,2021-12-16 07:01:57,66.015625,37,49
50,2021-12-16 07:01:58,55.078125,37,50
51,2021-12-16 07:01:59,73.046875,39,51
52,2021-12-16 07:02:00,85.29447,42,52
53,2021-12-16 07:02:01,66.13963,43,53
54,2021-12-16 07:02:02,48.4615326,44,54
55,2021-12-16 07:02:03,57.421875,44,55
56,2021-12-16 07:02:04,59.765625,41,56
